algo,timingFullProtocol,timingSendAppData,timingProcessServerHello,timingWriteClientHello,timingWriteKEMCiphertext
P384_Kyber768,236.733611,236.733316,0.019095,20.423152,0.019095
P384_Kyber768,238.026822,238.026499,0.019371,21.832741,0.019371
P384_Kyber768,238.006208,238.005877,0.015162,20.820353,0.015162
P384_Kyber768,237.538719,237.538388,0.020914,20.653289,0.020914
P384_Kyber768,237.535717,237.535423,0.018897,20.948738,0.018897
P384_Kyber768,238.334456,238.334138,0.022338,20.527089,0.022338
P384_Kyber768,237.862425,237.862146,0.020100,20.611729,0.020100
P384_Kyber768,236.849822,236.849494,0.026970,20.581808,0.026970
P384_Kyber768,238.591109,238.590832,0.017659,21.947388,0.017659
P384_Kyber768,237.592033,237.591806,0.028017,20.880733,0.028017
P384_Kyber768,237.914035,237.913705,0.017223,20.865304,0.017223
P384_Kyber768,237.241506,237.241189,0.017468,20.649044,0.017468
P384_Kyber768,238.028807,238.028495,0.019120,21.066089,0.019120
P384_Kyber768,237.079166,237.078937,0.019270,20.608313,0.019270
P384_Kyber768,237.778918,237.778701,0.027962,20.224757,0.027962
P384_Kyber768,238.395707,238.395489,0.016056,21.071146,0.016056
P384_Kyber768,238.337037,238.336764,0.034407,20.790343,0.034407
P384_Kyber768,237.910524,237.910303,0.019682,20.587461,0.019682
P384_Kyber768,238.439525,238.439241,0.019199,21.392688,0.019199
P384_Kyber768,237.651835,237.651530,0.023280,20.682555,0.023280
P384_Kyber768,237.447591,237.447275,0.016695,20.635643,0.016695
P384_Kyber768,238.030889,238.030575,0.021773,20.773420,0.021773
P384_Kyber768,238.115072,238.114742,0.017702,20.805769,0.017702
P384_Kyber768,238.635987,238.635660,0.018130,21.988159,0.018130
P384_Kyber768,238.511199,238.510883,0.028370,21.618184,0.028370
P384_Kyber768,238.363483,238.363168,0.018597,20.817106,0.018597
P384_Kyber768,238.024561,238.024259,0.034468,20.513763,0.034468
P384_Kyber768,239.816540,239.816176,0.018312,22.235754,0.018312
P384_Kyber768,237.643824,237.643590,0.023947,20.575539,0.023947
P384_Kyber768,237.773142,237.772827,0.016796,20.534479,0.016796
P384_Kyber768,244.129369,244.129066,0.031959,22.487672,0.031959
P384_Kyber768,237.330656,237.330341,0.020112,20.722907,0.020112
P384_Kyber768,237.228645,237.228324,0.028267,20.597234,0.028267
P384_Kyber768,239.880548,239.880232,0.019086,22.393625,0.019086
P384_Kyber768,237.070096,237.069747,0.023013,20.529804,0.023013
P384_Kyber768,236.433781,236.433471,0.016767,20.368565,0.016767
P384_Kyber768,238.223255,238.222918,0.015349,21.213920,0.015349
P384_Kyber768,237.408913,237.408601,0.018924,20.672545,0.018924
P384_Kyber768,237.965479,237.965177,0.020309,20.651834,0.020309
P384_Kyber768,238.239487,238.239207,0.015746,20.955010,0.015746
P384_Kyber768,237.995158,237.994895,0.019286,20.873361,0.019286
P384_Kyber768,237.840683,237.840354,0.021514,20.690132,0.021514
P384_Kyber768,244.497834,244.497619,0.015173,27.439038,0.015173
P384_Kyber768,238.439556,238.439240,0.021165,20.754545,0.021165
P384_Kyber768,237.441037,237.440778,0.022301,20.539709,0.022301
P384_Kyber768,237.985596,237.985370,0.014779,20.859071,0.014779
P384_Kyber768,237.155099,237.154786,0.034866,20.457220,0.034866
P384_Kyber768,237.633206,237.632885,0.022371,20.592711,0.022371
P384_Kyber768,238.078620,238.078290,0.024325,20.581923,0.024325
P384_Kyber768,237.399057,237.398746,0.026869,20.653592,0.026869
P384_Kyber768,237.443482,237.443127,0.019535,20.376362,0.019535
P384_Kyber768,237.462562,237.462277,0.022325,20.689669,0.022325
P384_Kyber768,237.214263,237.213911,0.018989,20.445713,0.018989
P384_Kyber768,237.106804,237.106488,0.018078,20.452761,0.018078
P384_Kyber768,237.627865,237.627564,0.019157,20.546876,0.019157
P384_Kyber768,238.007061,238.006707,0.022957,20.778023,0.022957
P384_Kyber768,238.003744,238.003410,0.023953,20.785816,0.023953
P384_Kyber768,238.536616,238.536296,0.017875,22.016131,0.017875
P384_Kyber768,247.578831,247.578523,0.033217,26.352953,0.033217
P384_Kyber768,237.921189,237.920914,0.028662,20.461808,0.028662
P384_Kyber768,237.992553,237.992325,0.018287,21.425953,0.018287
P384_Kyber768,238.620532,238.620307,0.016615,21.912854,0.016615
P384_Kyber768,236.732415,236.732145,0.025266,20.587005,0.025266
P384_Kyber768,237.348811,237.348481,0.025501,21.025443,0.025501
P384_Kyber768,237.155120,237.154811,0.019147,20.889212,0.019147
P384_Kyber768,236.874392,236.874084,0.022444,20.567754,0.022444
P384_Kyber768,237.487133,237.486802,0.019873,20.632260,0.019873
P384_Kyber768,238.729809,238.729494,0.017216,21.905509,0.017216
P384_Kyber768,237.360753,237.360466,0.017945,20.320510,0.017945
P384_Kyber768,238.730078,238.729756,0.018220,21.230656,0.018220
P384_Kyber768,238.333941,238.333638,0.062547,20.247599,0.062547
P384_Kyber768,237.985145,237.984606,0.018806,20.623016,0.018806
P384_Kyber768,237.297726,237.297443,0.016720,20.665099,0.016720
P384_Kyber768,237.624393,237.624161,0.015675,20.963293,0.015675
P384_Kyber768,237.092746,237.092399,0.022809,20.587000,0.022809
P384_Kyber768,237.027271,237.026956,0.016620,20.693676,0.016620
P384_Kyber768,236.954154,236.953842,0.019231,20.474734,0.019231
P384_Kyber768,237.751648,237.751410,0.016838,20.972591,0.016838
P384_Kyber768,237.177893,237.177618,0.024404,20.757374,0.024404
P384_Kyber768,237.752038,237.751710,0.023045,20.352320,0.023045
P384_Kyber768,237.174228,237.173914,0.022229,20.522633,0.022229
P384_Kyber768,237.470562,237.470345,0.014603,20.647743,0.014603
P384_Kyber768,239.597029,239.596697,0.019954,21.799983,0.019954
P384_Kyber768,237.374630,237.374398,0.021708,21.022175,0.021708
P384_Kyber768,237.619916,237.619587,0.031441,20.524742,0.031441
P384_Kyber768,238.048917,238.048617,0.023466,20.613788,0.023466
P384_Kyber768,238.605854,238.605515,0.023374,21.098325,0.023374
P384_Kyber768,237.419499,237.419144,0.020107,20.794996,0.020107
P384_Kyber768,238.222187,238.221894,0.030643,21.796415,0.030643
P384_Kyber768,236.633949,236.633653,0.026335,20.604105,0.026335
P384_Kyber768,237.280780,237.280463,0.020704,20.726343,0.020704
P384_Kyber768,237.985342,237.985020,0.020283,20.952402,0.020283
P384_Kyber768,237.806654,237.806368,0.019525,20.710195,0.019525
P384_Kyber768,237.804495,237.804171,0.020310,20.547108,0.020310
P384_Kyber768,237.926278,237.925955,0.019693,20.508078,0.019693
P384_Kyber768,237.422648,237.422313,0.032003,20.523463,0.032003
P384_Kyber768,237.280878,237.280646,0.018631,20.791939,0.018631
P384_Kyber768,237.793799,237.793463,0.021495,20.548101,0.021495
P384_Kyber768,236.775584,236.775244,0.021843,20.430724,0.021843
P384_Kyber768,236.826850,236.826527,0.017022,20.605661,0.017022
P384_Kyber768,238.532237,238.531717,0.017139,21.699396,0.017139
P384_Kyber768,237.533827,237.533509,0.019221,20.878731,0.019221
P384_Kyber768,237.671636,237.671310,0.014414,20.516227,0.014414
P384_Kyber768,236.419449,236.419117,0.020302,20.565900,0.020302
P384_Kyber768,238.766903,238.766597,0.018126,21.405887,0.018126
P384_Kyber768,237.276139,237.275912,0.021705,20.368902,0.021705
P384_Kyber768,238.077247,238.077013,0.018854,21.091842,0.018854
P384_Kyber768,238.340404,238.340172,0.022997,21.419943,0.022997
P384_Kyber768,237.693348,237.693023,0.022096,20.454160,0.022096
P384_Kyber768,238.187257,238.186923,0.026639,20.743355,0.026639
P384_Kyber768,238.850201,238.849920,0.015740,21.917782,0.015740
P384_Kyber768,237.020850,237.020556,0.018522,20.483021,0.018522
P384_Kyber768,238.007149,238.006857,0.022204,20.994574,0.022204
P384_Kyber768,238.281384,238.281099,0.026616,21.098123,0.026616
P384_Kyber768,237.836226,237.835926,0.031874,20.875622,0.031874
P384_Kyber768,238.070020,238.069674,0.016450,21.318278,0.016450
P384_Kyber768,238.674542,238.674276,0.020577,21.966886,0.020577
P384_Kyber768,236.589453,236.589138,0.029168,20.292075,0.029168
P384_Kyber768,237.081920,237.081592,0.017571,20.753525,0.017571
P384_Kyber768,237.000159,236.999863,0.016504,20.810394,0.016504
P384_Kyber768,237.777564,237.776737,0.022295,21.010126,0.022295
P384_Kyber768,237.238830,237.238614,0.017071,20.670075,0.017071
P384_Kyber768,238.969931,238.969610,0.028775,22.363685,0.028775
P384_Kyber768,237.452027,237.451718,0.019615,21.130366,0.019615
P384_Kyber768,238.027832,238.027531,0.015161,20.741158,0.015161
P384_Kyber768,239.211703,239.211431,0.019935,22.353798,0.019935
P384_Kyber768,237.827691,237.827474,0.018697,20.635987,0.018697
P384_Kyber768,236.759606,236.759388,0.027992,20.389720,0.027992
P384_Kyber768,238.807574,238.807306,0.019489,22.040730,0.019489
P384_Kyber768,239.787333,239.787002,0.023882,23.096311,0.023882
P384_Kyber768,236.946718,236.946383,0.025957,20.464718,0.025957
P384_Kyber768,238.184914,238.184608,0.015825,20.769819,0.015825
P384_Kyber768,244.193684,244.193468,0.029824,27.097371,0.029824
P384_Kyber768,238.278162,238.277866,0.025052,21.960584,0.025052
P384_Kyber768,237.664924,237.664617,0.018507,20.605421,0.018507
P384_Kyber768,241.566510,241.566203,0.015242,25.341762,0.015242
P384_Kyber768,238.256853,238.256630,0.026426,21.273372,0.026426
P384_Kyber768,238.146508,238.146269,0.020354,20.785294,0.020354
P384_Kyber768,239.160757,239.160449,0.027074,22.138956,0.027074
P384_Kyber768,237.053089,237.052841,0.019277,20.620152,0.019277
P384_Kyber768,238.336188,238.335866,0.027625,20.751427,0.027625
P384_Kyber768,243.660575,243.660241,0.015595,26.507727,0.015595
P384_Kyber768,237.355988,237.355657,0.021346,20.607513,0.021346
P384_Kyber768,237.363257,237.362929,0.017083,21.000278,0.017083
P384_Kyber768,241.532822,241.532600,0.029562,25.074826,0.029562
P384_Kyber768,237.522255,237.521900,0.022733,20.563455,0.022733
P384_Kyber768,237.018267,237.017958,0.021164,20.554922,0.021164
P384_Kyber768,238.365823,238.365514,0.031700,21.716603,0.031700
P384_Kyber768,236.817091,236.816750,0.019154,20.669217,0.019154
P384_Kyber768,237.507083,237.506746,0.030312,20.442853,0.030312
P384_Kyber768,244.163255,244.162929,0.021451,26.497618,0.021451
P384_Kyber768,237.659963,237.659641,0.015568,20.779652,0.015568
P384_Kyber768,237.185610,237.185330,0.017108,20.799344,0.017108
P384_Kyber768,238.595579,238.595248,0.019603,21.666629,0.019603
P384_Kyber768,237.748670,237.748342,0.019262,20.883008,0.019262
P384_Kyber768,237.539309,237.538976,0.022507,20.760449,0.022507
P384_Kyber768,239.587452,239.587109,0.018597,21.921684,0.018597
P384_Kyber768,237.199313,237.198980,0.015743,20.678448,0.015743
P384_Kyber768,239.428337,239.428033,0.019841,22.404884,0.019841
P384_Kyber768,239.224610,239.224285,0.019877,21.816503,0.019877
P384_Kyber768,236.901476,236.901174,0.021011,20.591753,0.021011
P384_Kyber768,237.284840,237.284614,0.023358,20.651343,0.023358
P384_Kyber768,238.882237,238.882019,0.016231,22.410945,0.016231
P384_Kyber768,237.799889,237.799557,0.026201,20.636167,0.026201
P384_Kyber768,237.092613,237.092350,0.019931,20.720527,0.019931
P384_Kyber768,238.726837,238.726612,0.015301,21.572313,0.015301
P384_Kyber768,236.941096,236.940869,0.029658,20.604210,0.029658
P384_Kyber768,238.640053,238.639756,0.016797,20.649193,0.016797
P384_Kyber768,238.814795,238.814482,0.016248,21.665723,0.016248
P384_Kyber768,237.318636,237.318318,0.015732,20.639105,0.015732
P384_Kyber768,237.771100,237.770776,0.017153,21.289905,0.017153
P384_Kyber768,238.670416,238.670066,0.018143,21.015826,0.018143
P384_Kyber768,238.100817,238.100531,0.020356,20.750355,0.020356
P384_Kyber768,237.236914,237.236576,0.015526,21.143330,0.015526
P384_Kyber768,244.552839,244.552627,0.015726,27.496944,0.015726
P384_Kyber768,237.481301,237.480957,0.022590,20.562401,0.022590
P384_Kyber768,238.456865,238.456537,0.019034,21.087587,0.019034
P384_Kyber768,237.847815,237.847494,0.022374,21.055937,0.022374
P384_Kyber768,237.885369,237.884969,0.020102,20.939228,0.020102
P384_Kyber768,237.702182,237.701848,0.021514,20.808526,0.021514
P384_Kyber768,237.603208,237.602918,0.034984,20.906952,0.034984
P384_Kyber768,236.890798,236.890479,0.018924,20.733166,0.018924
P384_Kyber768,237.658168,237.657850,0.025763,21.027657,0.025763
P384_Kyber768,242.526947,242.526606,0.043019,25.502539,0.043019
P384_Kyber768,237.125355,237.125015,0.018440,21.036422,0.018440
P384_Kyber768,237.335611,237.335306,0.020968,20.636379,0.020968
P384_Kyber768,237.937920,237.937613,0.016096,20.826261,0.016096
P384_Kyber768,238.012223,238.011927,0.021989,20.867255,0.021989
P384_Kyber768,237.174099,237.173755,0.015453,20.636588,0.015453
P384_Kyber768,239.794606,239.794409,0.016511,23.991747,0.016511
P384_Kyber768,237.461178,237.460859,0.020625,20.881965,0.020625
P384_Kyber768,238.875239,238.874896,0.026458,21.430148,0.026458
P384_Kyber768,237.342352,237.342069,0.016344,20.997246,0.016344
P384_Kyber768,237.731544,237.731225,0.034326,20.605001,0.034326
P384_Kyber768,238.292075,238.291770,0.018303,20.857077,0.018303
P384_Kyber768,239.487025,239.486760,0.029910,21.556783,0.029910
P384_Kyber768,237.497169,237.496833,0.022215,20.573725,0.022215
P384_Kyber768,237.671265,237.671003,0.019609,20.608939,0.019609
P384_Kyber768,241.923397,241.923026,0.019135,25.824168,0.019135
P384_Kyber768,237.111043,237.110717,0.023325,20.519726,0.023325
P384_Kyber768,238.043376,238.043029,0.028275,20.850877,0.028275
P384_Kyber768,243.920635,243.920325,0.015655,27.642234,0.015655
P384_Kyber768,237.013461,237.013130,0.020131,20.698056,0.020131
P384_Kyber768,237.180721,237.180428,0.019764,20.769254,0.019764
P384_Kyber768,239.480681,239.480348,0.014618,22.420238,0.014618
P384_Kyber768,237.737270,237.736936,0.023002,21.068125,0.023002
P384_Kyber768,237.037754,237.037431,0.019670,20.734686,0.019670
P384_Kyber768,240.482460,240.482163,0.015636,23.270123,0.015636
P384_Kyber768,237.256115,237.255760,0.027659,20.561937,0.027659
P384_Kyber768,237.708344,237.708006,0.021800,21.006877,0.021800
P384_Kyber768,237.866468,237.866132,0.015459,21.247018,0.015459
P384_Kyber768,236.580752,236.580524,0.020340,20.417823,0.020340
P384_Kyber768,237.408000,237.407678,0.028591,20.853463,0.028591
P384_Kyber768,242.506355,242.506026,0.015682,26.203805,0.015682
P384_Kyber768,237.273682,237.273312,0.025206,20.664944,0.025206
P384_Kyber768,237.650292,237.649965,0.019481,20.810110,0.019481
P384_Kyber768,238.138854,238.138517,0.018869,21.661132,0.018869
P384_Kyber768,236.875447,236.875121,0.028185,20.667222,0.028185
P384_Kyber768,236.956771,236.956441,0.017636,20.564664,0.017636
P384_Kyber768,238.828094,238.827562,0.025817,21.629374,0.025817
P384_Kyber768,237.102676,237.102400,0.020043,20.530571,0.020043
P384_Kyber768,237.084727,237.084389,0.021620,20.648612,0.021620
P384_Kyber768,238.642780,238.642442,0.018227,21.087495,0.018227
P384_Kyber768,238.204747,238.204398,0.024007,21.126489,0.024007
P384_Kyber768,237.790840,237.790621,0.017917,20.872156,0.017917
P384_Kyber768,237.008778,237.008448,0.020439,20.155140,0.020439
P384_Kyber768,237.930115,237.929894,0.018825,21.175786,0.018825
P384_Kyber768,237.915943,237.915583,0.023953,21.136016,0.023953
P384_Kyber768,241.610128,241.609897,0.020923,24.454729,0.020923
P384_Kyber768,238.285731,238.285406,0.026980,21.065614,0.026980
P384_Kyber768,237.602635,237.602309,0.019635,20.753714,0.019635
P384_Kyber768,238.848423,238.848095,0.029033,21.309327,0.029033
P384_Kyber768,237.032020,237.031697,0.034200,20.753253,0.034200
P384_Kyber768,238.134353,238.134046,0.024183,20.685157,0.024183
P384_Kyber768,238.287629,238.287305,0.019038,20.700392,0.019038
P384_Kyber768,237.747139,237.746836,0.019856,21.318727,0.019856
P384_Kyber768,237.768719,237.768388,0.030039,20.452474,0.030039
P384_Kyber768,237.681337,237.681009,0.016422,21.081365,0.016422
P384_Kyber768,237.574231,237.573905,0.014455,21.038002,0.014455
P384_Kyber768,237.681500,237.681183,0.018686,21.200716,0.018686
P384_Kyber768,238.748928,238.748595,0.016124,21.969027,0.016124
P384_Kyber768,237.591029,237.590698,0.017009,20.644947,0.017009
P384_Kyber768,237.517774,237.517420,0.022945,21.219740,0.022945
P384_Kyber768,237.781238,237.780911,0.019376,20.449472,0.019376
P384_Kyber768,237.360701,237.360370,0.015258,20.819387,0.015258
P384_Kyber768,237.709584,237.709246,0.024566,20.853552,0.024566
P384_Kyber768,241.959940,241.959604,0.020729,24.531364,0.020729
P384_Kyber768,238.334640,238.334319,0.019549,20.737754,0.019549
P384_Kyber768,238.247384,238.247098,0.017919,20.800379,0.017919
P384_Kyber768,238.419064,238.418738,0.022661,21.881946,0.022661
P384_Kyber768,236.990892,236.990569,0.039392,20.730861,0.039392
P384_Kyber768,237.815574,237.815153,0.016722,20.802082,0.016722
P384_Kyber768,236.612379,236.612055,0.016409,20.424075,0.016409
P384_Kyber768,236.942244,236.941924,0.019033,20.734793,0.019033
P384_Kyber768,237.435809,237.435474,0.031782,20.907521,0.031782
P384_Kyber768,237.192927,237.192616,0.020488,20.634269,0.020488
P384_Kyber768,237.256865,237.256542,0.024281,20.617071,0.024281
P384_Kyber768,238.121683,238.121465,0.022034,20.695591,0.022034
P384_Kyber768,242.308337,242.307957,0.015278,25.315676,0.015278
P384_Kyber768,237.463397,237.463066,0.019064,20.639404,0.019064
P384_Kyber768,237.578348,237.578063,0.024142,20.683715,0.024142
P384_Kyber768,240.897388,240.897191,0.026314,24.559930,0.026314
P384_Kyber768,237.714814,237.714463,0.018264,20.975256,0.018264
P384_Kyber768,237.196284,237.195954,0.026586,20.910851,0.026586
P384_Kyber768,237.480542,237.480219,0.017792,20.912889,0.017792
P384_Kyber768,236.983179,236.982882,0.033273,20.828627,0.033273
P384_Kyber768,236.721728,236.721428,0.016764,20.518634,0.016764
P384_Kyber768,237.715009,237.714676,0.028134,20.924156,0.028134
P384_Kyber768,237.552037,237.551709,0.019546,20.665798,0.019546
P384_Kyber768,237.995421,237.995152,0.019588,21.029024,0.019588
P384_Kyber768,238.705885,238.705643,0.017834,21.893294,0.017834
P384_Kyber768,236.778767,236.778458,0.028135,20.397481,0.028135
P384_Kyber768,238.496369,238.496046,0.017430,21.217342,0.017430
P384_Kyber768,238.581496,238.581210,0.022362,21.841404,0.022362
P384_Kyber768,237.980578,237.980286,0.023028,20.638752,0.023028
P384_Kyber768,237.970761,237.970494,0.017724,20.970042,0.017724
P384_Kyber768,237.463554,237.463212,0.019669,20.746336,0.019669
P384_Kyber768,236.825048,236.824731,0.028043,20.565099,0.028043
P384_Kyber768,237.429894,237.429560,0.018659,20.884923,0.018659
P384_Kyber768,239.102837,239.102522,0.015749,21.924332,0.015749
P384_Kyber768,237.817599,237.817372,0.023162,20.596829,0.023162
P384_Kyber768,238.288995,238.288663,0.020208,21.134057,0.020208
P384_Kyber768,238.281046,238.280769,0.016783,21.019516,0.016783
P384_Kyber768,237.158279,237.157943,0.023252,20.606647,0.023252
P384_Kyber768,237.997628,237.997288,0.048143,20.974086,0.048143
P384_Kyber768,243.044849,243.044559,0.029915,26.817219,0.029915
P384_Kyber768,237.769854,237.769539,0.019355,20.711522,0.019355
P384_Kyber768,237.372516,237.372207,0.016843,20.584202,0.016843
P384_Kyber768,238.470246,238.469685,0.018250,21.338694,0.018250
P384_Kyber768,236.685522,236.685219,0.020376,20.654788,0.020376
P384_Kyber768,238.063719,238.063372,0.018359,20.475353,0.018359
P384_Kyber768,238.277936,238.277636,0.025881,21.299545,0.025881
P384_Kyber768,237.436441,237.436129,0.016271,20.563797,0.016271
P384_Kyber768,237.167731,237.167430,0.018244,20.809485,0.018244
P384_Kyber768,238.631685,238.631459,0.019939,21.177083,0.019939
P384_Kyber768,237.174222,237.173884,0.021782,20.427994,0.021782
P384_Kyber768,240.196777,240.196451,0.015053,22.543902,0.015053
P384_Kyber768,236.883931,236.883623,0.023189,20.732352,0.023189
P384_Kyber768,237.789859,237.789592,0.034883,20.730704,0.034883
P384_Kyber768,238.820210,238.819885,0.015264,21.313160,0.015264
P384_Kyber768,238.085128,238.084804,0.019490,20.784628,0.019490
P384_Kyber768,239.835006,239.834684,0.014726,22.054784,0.014726
P384_Kyber768,238.511146,238.510815,0.016461,22.089662,0.016461
P384_Kyber768,237.620439,237.620157,0.021644,20.600729,0.021644
P384_Kyber768,237.796500,237.796195,0.016460,20.551205,0.016460
P384_Kyber768,238.396535,238.396302,0.017883,21.259107,0.017883
P384_Kyber768,237.505438,237.505104,0.031026,20.408072,0.031026
P384_Kyber768,237.447854,237.447525,0.020163,21.133267,0.020163
P384_Kyber768,240.299497,240.299278,0.016065,23.448784,0.016065
P384_Kyber768,236.998791,236.998465,0.027800,20.602399,0.027800
P384_Kyber768,237.635474,237.635130,0.019276,21.264269,0.019276
P384_Kyber768,239.340429,239.340079,0.017184,22.302463,0.017184
P384_Kyber768,237.090777,237.090450,0.021236,20.673704,0.021236
P384_Kyber768,237.375031,237.374710,0.024110,20.390347,0.024110
P384_Kyber768,238.647586,238.647312,0.017517,21.422889,0.017517
P384_Kyber768,237.466170,237.465841,0.016285,20.513945,0.016285
P384_Kyber768,237.216906,237.216587,0.020649,20.685084,0.020649
P384_Kyber768,237.923809,237.923478,0.014935,20.917687,0.014935
P384_Kyber768,237.502961,237.502634,0.023263,20.562213,0.023263
P384_Kyber768,237.644795,237.644463,0.019762,20.675492,0.019762
P384_Kyber768,239.437739,239.437402,0.017269,22.052208,0.017269
P384_Kyber768,237.772972,237.772746,0.022586,20.456043,0.022586
P384_Kyber768,237.814426,237.814113,0.015845,20.698250,0.015845
P384_Kyber768,239.716538,239.716234,0.019482,22.189630,0.019482
P384_Kyber768,237.095181,237.094843,0.025379,20.849129,0.025379
P384_Kyber768,237.219637,237.219296,0.019497,20.540232,0.019497
P384_Kyber768,237.889768,237.889444,0.028576,21.290387,0.028576
P384_Kyber768,237.319666,237.319359,0.019244,20.527750,0.019244
P384_Kyber768,238.020165,238.019866,0.019726,20.564131,0.019726
P384_Kyber768,238.468581,238.468250,0.024565,21.058890,0.024565
P384_Kyber768,236.841732,236.841492,0.022168,20.422808,0.022168
P384_Kyber768,237.405762,237.405512,0.016974,20.710432,0.016974
P384_Kyber768,238.219377,238.219072,0.023351,20.838775,0.023351
P384_Kyber768,237.485493,237.485274,0.017728,20.501795,0.017728
P384_Kyber768,237.735423,237.735195,0.029873,21.626241,0.029873
P384_Kyber768,238.746537,238.746192,0.020223,21.673534,0.020223
P384_Kyber768,236.557808,236.557533,0.023556,20.399268,0.023556
P384_Kyber768,237.770189,237.769924,0.019428,20.655632,0.019428
P384_Kyber768,243.562771,243.562386,0.016866,26.957906,0.016866
P384_Kyber768,238.219363,238.219091,0.030518,20.479468,0.030518
P384_Kyber768,237.597592,237.597280,0.019684,20.719014,0.019684
P384_Kyber768,237.858957,237.858676,0.016101,21.029133,0.016101
P384_Kyber768,236.775816,236.775519,0.022966,20.445805,0.022966
P384_Kyber768,237.489889,237.489554,0.017536,20.789979,0.017536
P384_Kyber768,239.811232,239.810865,0.016554,22.107084,0.016554
P384_Kyber768,237.601436,237.601108,0.018122,20.665192,0.018122
P384_Kyber768,237.473120,237.472883,0.017135,20.569299,0.017135
P384_Kyber768,238.353282,238.352984,0.022078,20.770246,0.022078
P384_Kyber768,236.699218,236.698927,0.023630,20.415968,0.023630
P384_Kyber768,239.384119,239.383801,0.016647,21.933706,0.016647
P384_Kyber768,237.516447,237.516118,0.023441,20.751556,0.023441
P384_Kyber768,237.499435,237.499042,0.019957,20.488836,0.019957
P384_Kyber768,237.876655,237.876323,0.025312,21.072532,0.025312
P384_Kyber768,237.402615,237.402283,0.026751,20.452886,0.026751
P384_Kyber768,237.027088,237.026776,0.021378,20.690458,0.021378
P384_Kyber768,238.242763,238.242538,0.015867,21.493601,0.015867
P384_Kyber768,237.293761,237.293440,0.028380,20.475666,0.028380
P384_Kyber768,242.067622,242.067357,0.020713,20.611044,0.020713
P384_Kyber768,238.292524,238.292302,0.019373,20.855199,0.019373
P384_Kyber768,237.320541,237.320248,0.022821,20.573974,0.022821
P384_Kyber768,237.723689,237.723347,0.020500,20.573466,0.020500
P384_Kyber768,237.335680,237.335356,0.019612,20.965154,0.019612
P384_Kyber768,237.945872,237.945637,0.027433,20.494666,0.027433
P384_Kyber768,239.587386,239.587094,0.031300,23.087606,0.031300
P384_Kyber768,238.010476,238.010152,0.020125,20.952068,0.020125
P384_Kyber768,237.067031,237.066696,0.032544,20.682513,0.032544
P384_Kyber768,238.341676,238.341321,0.079727,21.894874,0.079727
P384_Kyber768,238.279242,238.278995,0.016533,21.882475,0.016533
P384_Kyber768,237.480425,237.480134,0.018046,20.685489,0.018046
P384_Kyber768,237.227868,237.227631,0.016754,20.695967,0.016754
P384_Kyber768,237.440838,237.440523,0.021995,20.894328,0.021995
P384_Kyber768,237.141699,237.141384,0.019303,20.781545,0.019303
P384_Kyber768,238.422575,238.422287,0.019294,21.822785,0.019294
P384_Kyber768,238.061476,238.061174,0.020004,20.847468,0.020004
P384_Kyber768,237.554701,237.554403,0.021018,20.455821,0.021018
P384_Kyber768,242.086091,242.085761,0.028725,25.221749,0.028725
P384_Kyber768,237.672158,237.671878,0.020009,21.030908,0.020009
P384_Kyber768,238.476919,238.476602,0.016700,21.395169,0.016700
P384_Kyber768,237.688154,237.687818,0.028596,21.123494,0.028596
P384_Kyber768,237.409555,237.409271,0.015955,20.901937,0.015955
P384_Kyber768,238.887714,238.887371,0.016223,21.730177,0.016223
P384_Kyber768,236.974340,236.974123,0.027726,20.700286,0.027726
P384_Kyber768,237.685393,237.685065,0.024633,21.184941,0.024633
P384_Kyber768,237.940133,237.939813,0.016914,20.691848,0.016914
P384_Kyber768,238.069352,238.069056,0.029562,20.733665,0.029562
P384_Kyber768,238.218292,238.217962,0.027253,20.981874,0.027253
P384_Kyber768,243.170119,243.169755,0.026662,25.747730,0.026662
P384_Kyber768,238.247225,238.246903,0.033497,20.881628,0.033497
P384_Kyber768,237.441698,237.441398,0.017940,20.920523,0.017940
P384_Kyber768,237.322636,237.322301,0.021368,20.357581,0.021368
P384_Kyber768,237.325166,237.324817,0.028238,20.874481,0.028238
P384_Kyber768,237.369955,237.369619,0.022904,20.766444,0.022904
P384_Kyber768,238.101386,238.101088,0.019179,20.399085,0.019179
P384_Kyber768,237.716724,237.716499,0.023544,20.502531,0.023544
P384_Kyber768,238.211761,238.211531,0.019727,21.151306,0.019727
P384_Kyber768,240.053585,240.053359,0.016850,23.504850,0.016850
P384_Kyber768,237.562058,237.561726,0.023443,20.833622,0.023443
P384_Kyber768,237.941360,237.941035,0.027847,20.712322,0.027847
P384_Kyber768,237.644053,237.643730,0.026931,20.933930,0.026931
P384_Kyber768,237.908309,237.907981,0.024051,20.439517,0.024051
P384_Kyber768,237.661793,237.661483,0.025624,20.683603,0.025624
P384_Kyber768,243.289972,243.289672,0.019023,26.961638,0.019023
P384_Kyber768,237.339291,237.339064,0.025103,20.659564,0.025103
P384_Kyber768,238.119529,238.119206,0.017348,20.819757,0.017348
P384_Kyber768,237.731711,237.731420,0.016073,20.768319,0.016073
P384_Kyber768,241.653785,241.653462,0.019676,24.578359,0.019676
P384_Kyber768,237.549505,237.549286,0.020058,20.948897,0.020058
P384_Kyber768,237.859416,237.859086,0.023419,21.159775,0.023419
P384_Kyber768,236.952536,236.952243,0.017542,20.662698,0.017542
P384_Kyber768,237.934985,237.934637,0.027614,20.437536,0.027614
