KEXAlgo,authAlgo,timingFullProtocol,timingProcessServerHello,timingWriteClientHello
P256_LightSaber_KEM,P256_Falcon512,215.039448,0.013100,0.172906
P256_LightSaber_KEM,P256_Falcon512,215.156828,0.014075,0.185871
P256_LightSaber_KEM,P256_Falcon512,214.988478,0.015788,0.164856
P256_LightSaber_KEM,P256_Falcon512,215.023907,0.013275,0.174234
P256_LightSaber_KEM,P256_Falcon512,214.839393,0.015782,0.163255
P256_LightSaber_KEM,P256_Falcon512,214.935092,0.013948,0.158202
P256_LightSaber_KEM,P256_Falcon512,215.405034,0.015843,0.157165
P256_LightSaber_KEM,P256_Falcon512,215.178267,0.009165,0.169629
P256_LightSaber_KEM,P256_Falcon512,215.551659,0.015706,0.173904
P256_LightSaber_KEM,P256_Falcon512,215.155254,0.015202,0.166760
P256_LightSaber_KEM,P256_Falcon512,215.467597,0.014204,0.166502
P256_LightSaber_KEM,P256_Falcon512,215.252131,0.015084,0.173614
P256_LightSaber_KEM,P256_Falcon512,214.611654,0.015239,0.172853
P256_LightSaber_KEM,P256_Falcon512,215.344148,0.014910,0.162402
P256_LightSaber_KEM,P256_Falcon512,215.327026,0.012036,0.179750
P256_LightSaber_KEM,P256_Falcon512,214.625494,0.012823,0.165778
P256_LightSaber_KEM,P256_Falcon512,215.150403,0.015977,0.163596
P256_LightSaber_KEM,P256_Falcon512,214.756360,0.013825,0.166535
P256_LightSaber_KEM,P256_Falcon512,215.980785,0.010034,0.211781
P256_LightSaber_KEM,P256_Falcon512,215.498731,0.014902,0.186569
P256_LightSaber_KEM,P256_Falcon512,215.446020,0.014983,0.177700
P256_LightSaber_KEM,P256_Falcon512,215.143212,0.016734,0.209214
P256_LightSaber_KEM,P256_Falcon512,215.170050,0.015019,0.164536
P256_LightSaber_KEM,P256_Falcon512,215.040336,0.014200,0.164945
P256_LightSaber_KEM,P256_Falcon512,215.373621,0.010113,0.185286
P256_LightSaber_KEM,P256_Falcon512,214.998321,0.011489,0.216550
P256_LightSaber_KEM,P256_Falcon512,215.545923,0.017045,0.178141
P256_LightSaber_KEM,P256_Falcon512,215.329356,0.013778,0.185393
P256_LightSaber_KEM,P256_Falcon512,214.426662,0.016609,0.166396
P256_LightSaber_KEM,P256_Falcon512,214.507088,0.011821,0.172034
P256_LightSaber_KEM,P256_Falcon512,215.457394,0.015422,0.166396
P256_LightSaber_KEM,P256_Falcon512,215.155246,0.015951,0.168810
P256_LightSaber_KEM,P256_Falcon512,215.370138,0.016949,0.170512
P256_LightSaber_KEM,P256_Falcon512,215.342617,0.010086,0.160795
P256_LightSaber_KEM,P256_Falcon512,215.051989,0.015069,0.176466
P256_LightSaber_KEM,P256_Falcon512,214.765727,0.016685,0.178518
P256_LightSaber_KEM,P256_Falcon512,215.153680,0.015076,0.163252
P256_LightSaber_KEM,P256_Falcon512,215.191807,0.013941,0.184114
P256_LightSaber_KEM,P256_Falcon512,215.135030,0.011960,0.195010
P256_LightSaber_KEM,P256_Falcon512,215.088169,0.013824,0.174344
P256_LightSaber_KEM,P256_Falcon512,215.422438,0.010515,0.168353
P256_LightSaber_KEM,P256_Falcon512,214.763493,0.013333,0.201805
P256_LightSaber_KEM,P256_Falcon512,215.295508,0.011679,0.169670
P256_LightSaber_KEM,P256_Falcon512,215.407085,0.016609,0.164506
P256_LightSaber_KEM,P256_Falcon512,215.439358,0.015909,0.173261
P256_LightSaber_KEM,P256_Falcon512,215.415526,0.014477,0.194149
P256_LightSaber_KEM,P256_Falcon512,215.559300,0.012372,0.195761
P256_LightSaber_KEM,P256_Falcon512,214.710850,0.009726,0.181356
P256_LightSaber_KEM,P256_Falcon512,220.530603,0.017704,0.161500
P256_LightSaber_KEM,P256_Falcon512,215.401830,0.009657,0.216101
P256_LightSaber_KEM,P256_Falcon512,215.094864,0.015036,0.190134
P256_LightSaber_KEM,P256_Falcon512,214.648723,0.015020,0.201094
P256_LightSaber_KEM,P256_Falcon512,215.244248,0.013422,0.198284
P256_LightSaber_KEM,P256_Falcon512,215.014732,0.009402,0.182849
P256_LightSaber_KEM,P256_Falcon512,214.564275,0.009720,0.160791
P256_LightSaber_KEM,P256_Falcon512,215.077340,0.012149,0.171817
P256_LightSaber_KEM,P256_Falcon512,214.647326,0.010646,0.157861
P256_LightSaber_KEM,P256_Falcon512,215.218034,0.014937,0.215997
P256_LightSaber_KEM,P256_Falcon512,214.538755,0.011314,0.170837
P256_LightSaber_KEM,P256_Falcon512,215.175699,0.013607,0.168874
P256_LightSaber_KEM,P256_Falcon512,215.198814,0.016179,0.192580
P256_LightSaber_KEM,P256_Falcon512,214.948355,0.017484,0.163118
P256_LightSaber_KEM,P256_Falcon512,215.724947,0.015078,0.169801
P256_LightSaber_KEM,P256_Falcon512,215.095793,0.018022,0.169315
P256_LightSaber_KEM,P256_Falcon512,214.787414,0.014950,0.168029
P256_LightSaber_KEM,P256_Falcon512,215.104389,0.009958,0.165779
P256_LightSaber_KEM,P256_Falcon512,214.981420,0.015412,0.196397
P256_LightSaber_KEM,P256_Falcon512,215.266346,0.016478,0.211206
P256_LightSaber_KEM,P256_Falcon512,215.699736,0.015856,0.177460
P256_LightSaber_KEM,P256_Falcon512,214.895090,0.016094,0.177399
P256_LightSaber_KEM,P256_Falcon512,215.216406,0.013738,0.167967
P256_LightSaber_KEM,P256_Falcon512,215.395063,0.016915,0.286167
P256_LightSaber_KEM,P256_Falcon512,215.813280,0.014397,0.196362
P256_LightSaber_KEM,P256_Falcon512,214.798984,0.016174,0.164762
P256_LightSaber_KEM,P256_Falcon512,215.092501,0.016417,0.177323
P256_LightSaber_KEM,P256_Falcon512,216.870397,0.016748,0.274544
P256_LightSaber_KEM,P256_Falcon512,215.171911,0.012399,0.209097
P256_LightSaber_KEM,P256_Falcon512,214.807252,0.014264,0.173859
P256_LightSaber_KEM,P256_Falcon512,219.130590,0.012835,0.181450
P256_LightSaber_KEM,P256_Falcon512,214.717098,0.014777,0.195263
P256_LightSaber_KEM,P256_Falcon512,214.865294,0.011379,0.194291
P256_LightSaber_KEM,P256_Falcon512,214.830617,0.012902,0.176912
P256_LightSaber_KEM,P256_Falcon512,214.711007,0.016949,0.162102
P256_LightSaber_KEM,P256_Falcon512,215.141652,0.015561,0.177816
P256_LightSaber_KEM,P256_Falcon512,215.595104,0.009029,0.239084
P256_LightSaber_KEM,P256_Falcon512,215.310040,0.015717,0.164600
P256_LightSaber_KEM,P256_Falcon512,214.862629,0.016399,0.179882
P256_LightSaber_KEM,P256_Falcon512,215.250104,0.011989,0.170566
P256_LightSaber_KEM,P256_Falcon512,215.315256,0.013634,0.173276
P256_LightSaber_KEM,P256_Falcon512,215.049618,0.012129,0.168373
P256_LightSaber_KEM,P256_Falcon512,215.406147,0.010920,0.162855
P256_LightSaber_KEM,P256_Falcon512,214.579101,0.013347,0.167347
P256_LightSaber_KEM,P256_Falcon512,215.015171,0.012725,0.186486
P256_LightSaber_KEM,P256_Falcon512,215.043582,0.012641,0.189176
P256_LightSaber_KEM,P256_Falcon512,214.548861,0.020347,0.165420
P256_LightSaber_KEM,P256_Falcon512,215.428024,0.011762,0.193376
P256_LightSaber_KEM,P256_Falcon512,215.233625,0.014589,0.161931
P256_LightSaber_KEM,P256_Falcon512,215.387312,0.015863,0.180143
P256_LightSaber_KEM,P256_Falcon512,214.861485,0.012262,0.164775
P256_LightSaber_KEM,P256_Falcon512,214.750569,0.015867,0.176615
P256_LightSaber_KEM,P256_Falcon512,215.100774,0.016539,0.151937
P256_LightSaber_KEM,P256_Falcon512,215.256780,0.010414,0.193616
P256_LightSaber_KEM,P256_Falcon512,215.586529,0.015835,0.237614
P256_LightSaber_KEM,P256_Falcon512,215.289765,0.016548,0.186655
P256_LightSaber_KEM,P256_Falcon512,215.560278,0.014770,0.209856
P256_LightSaber_KEM,P256_Falcon512,214.898700,0.012639,0.208138
P256_LightSaber_KEM,P256_Falcon512,215.475805,0.019310,0.166267
P256_LightSaber_KEM,P256_Falcon512,215.520017,0.014845,0.299627
P256_LightSaber_KEM,P256_Falcon512,216.243754,0.017656,0.150263
P256_LightSaber_KEM,P256_Falcon512,215.373141,0.014575,0.184823
P256_LightSaber_KEM,P256_Falcon512,215.381010,0.015809,0.209581
P256_LightSaber_KEM,P256_Falcon512,214.443864,0.012961,0.177362
P256_LightSaber_KEM,P256_Falcon512,215.164839,0.022954,0.181751
P256_LightSaber_KEM,P256_Falcon512,214.523647,0.012740,0.199230
P256_LightSaber_KEM,P256_Falcon512,214.481545,0.015115,0.162941
P256_LightSaber_KEM,P256_Falcon512,215.137503,0.014965,0.163700
P256_LightSaber_KEM,P256_Falcon512,215.368348,0.016829,0.172970
P256_LightSaber_KEM,P256_Falcon512,215.486735,0.012095,0.170849
P256_LightSaber_KEM,P256_Falcon512,214.780840,0.015647,0.215714
P256_LightSaber_KEM,P256_Falcon512,214.874884,0.015860,0.164701
P256_LightSaber_KEM,P256_Falcon512,214.813217,0.016572,0.168710
P256_LightSaber_KEM,P256_Falcon512,215.110857,0.016772,0.153350
P256_LightSaber_KEM,P256_Falcon512,214.586443,0.016178,0.171540
P256_LightSaber_KEM,P256_Falcon512,215.297550,0.010684,0.173082
P256_LightSaber_KEM,P256_Falcon512,214.929487,0.011973,0.181894
P256_LightSaber_KEM,P256_Falcon512,214.803546,0.016018,0.151370
P256_LightSaber_KEM,P256_Falcon512,215.557981,0.012148,0.190102
P256_LightSaber_KEM,P256_Falcon512,215.601845,0.016088,0.211119
P256_LightSaber_KEM,P256_Falcon512,215.216392,0.023237,0.162845
P256_LightSaber_KEM,P256_Falcon512,215.455475,0.015249,0.190619
P256_LightSaber_KEM,P256_Falcon512,214.869394,0.011750,0.163906
P256_LightSaber_KEM,P256_Falcon512,215.744637,0.009594,0.182027
P256_LightSaber_KEM,P256_Falcon512,215.207056,0.016150,0.182143
P256_LightSaber_KEM,P256_Falcon512,215.523322,0.015646,0.184277
P256_LightSaber_KEM,P256_Falcon512,215.793061,0.011172,0.189555
P256_LightSaber_KEM,P256_Falcon512,215.362229,0.024548,0.154523
P256_LightSaber_KEM,P256_Falcon512,215.571168,0.014098,0.225882
P256_LightSaber_KEM,P256_Falcon512,214.481050,0.016807,0.168196
P256_LightSaber_KEM,P256_Falcon512,215.317774,0.016081,0.166704
P256_LightSaber_KEM,P256_Falcon512,219.700340,0.013312,0.180419
P256_LightSaber_KEM,P256_Falcon512,215.178210,0.012912,0.168879
P256_LightSaber_KEM,P256_Falcon512,215.740108,0.012645,0.171937
P256_LightSaber_KEM,P256_Falcon512,215.155529,0.015062,0.205161
P256_LightSaber_KEM,P256_Falcon512,215.018606,0.013636,0.156813
P256_LightSaber_KEM,P256_Falcon512,215.379553,0.012615,0.172859
P256_LightSaber_KEM,P256_Falcon512,214.679063,0.013869,0.146119
P256_LightSaber_KEM,P256_Falcon512,215.118972,0.016503,0.191690
P256_LightSaber_KEM,P256_Falcon512,214.977642,0.016180,0.181483
P256_LightSaber_KEM,P256_Falcon512,214.943964,0.012468,0.166285
P256_LightSaber_KEM,P256_Falcon512,215.300642,0.016224,0.169637
P256_LightSaber_KEM,P256_Falcon512,215.061641,0.015223,0.166072
P256_LightSaber_KEM,P256_Falcon512,215.643764,0.014722,0.149203
P256_LightSaber_KEM,P256_Falcon512,214.765217,0.016714,0.193607
P256_LightSaber_KEM,P256_Falcon512,215.704446,0.011472,0.191010
P256_LightSaber_KEM,P256_Falcon512,215.108194,0.015179,0.164630
P256_LightSaber_KEM,P256_Falcon512,215.048936,0.014646,0.157473
P256_LightSaber_KEM,P256_Falcon512,214.695622,0.012214,0.190382
P256_LightSaber_KEM,P256_Falcon512,215.041397,0.015931,0.168774
P256_LightSaber_KEM,P256_Falcon512,214.930508,0.015043,0.210084
P256_LightSaber_KEM,P256_Falcon512,215.456493,0.015204,0.168502
P256_LightSaber_KEM,P256_Falcon512,215.214250,0.011025,0.164259
P256_LightSaber_KEM,P256_Falcon512,215.181027,0.015739,0.160115
P256_LightSaber_KEM,P256_Falcon512,215.072063,0.015364,0.201612
P256_LightSaber_KEM,P256_Falcon512,215.941563,0.011755,0.201659
P256_LightSaber_KEM,P256_Falcon512,215.201312,0.015705,0.192546
P256_LightSaber_KEM,P256_Falcon512,215.253637,0.016523,0.215706
P256_LightSaber_KEM,P256_Falcon512,215.119468,0.015809,0.147345
P256_LightSaber_KEM,P256_Falcon512,214.874264,0.009098,0.185938
P256_LightSaber_KEM,P256_Falcon512,215.470920,0.014472,0.172605
P256_LightSaber_KEM,P256_Falcon512,219.866912,0.015881,0.162285
P256_LightSaber_KEM,P256_Falcon512,215.429833,0.010397,0.168359
P256_LightSaber_KEM,P256_Falcon512,215.725749,0.015114,0.168086
P256_LightSaber_KEM,P256_Falcon512,214.859436,0.015692,0.171157
P256_LightSaber_KEM,P256_Falcon512,215.065700,0.014981,0.179891
P256_LightSaber_KEM,P256_Falcon512,215.712715,0.017625,0.175375
P256_LightSaber_KEM,P256_Falcon512,214.635200,0.015782,0.182648
P256_LightSaber_KEM,P256_Falcon512,214.749374,0.013601,0.158241
P256_LightSaber_KEM,P256_Falcon512,214.952324,0.015532,0.169097
P256_LightSaber_KEM,P256_Falcon512,214.815189,0.014089,0.151749
P256_LightSaber_KEM,P256_Falcon512,215.182176,0.014709,0.158932
P256_LightSaber_KEM,P256_Falcon512,214.661224,0.013317,0.160855
P256_LightSaber_KEM,P256_Falcon512,214.593446,0.012354,0.166133
P256_LightSaber_KEM,P256_Falcon512,215.017035,0.016204,0.168418
P256_LightSaber_KEM,P256_Falcon512,214.649229,0.013853,0.176249
P256_LightSaber_KEM,P256_Falcon512,214.607064,0.014330,0.163829
P256_LightSaber_KEM,P256_Falcon512,214.756618,0.011833,0.172430
P256_LightSaber_KEM,P256_Falcon512,215.196013,0.015386,0.178155
P256_LightSaber_KEM,P256_Falcon512,215.726865,0.013745,0.170989
P256_LightSaber_KEM,P256_Falcon512,215.414345,0.008597,0.163925
P256_LightSaber_KEM,P256_Falcon512,214.646314,0.015510,0.166006
P256_LightSaber_KEM,P256_Falcon512,215.720316,0.012900,0.172944
P256_LightSaber_KEM,P256_Falcon512,214.714246,0.009159,0.205229
P256_LightSaber_KEM,P256_Falcon512,214.962360,0.015393,0.164402
P256_LightSaber_KEM,P256_Falcon512,215.609092,0.016247,0.157182
P256_LightSaber_KEM,P256_Falcon512,215.171827,0.015953,0.162772
P256_LightSaber_KEM,P256_Falcon512,215.346019,0.011698,0.164727
P256_LightSaber_KEM,P256_Falcon512,215.341775,0.013939,0.155514
P256_LightSaber_KEM,P256_Falcon512,215.208628,0.014421,0.164538
P256_LightSaber_KEM,P256_Falcon512,215.107898,0.015331,0.186170
P256_LightSaber_KEM,P256_Falcon512,215.812990,0.012028,0.173239
P256_LightSaber_KEM,P256_Falcon512,215.359570,0.016781,0.170701
P256_LightSaber_KEM,P256_Falcon512,214.902826,0.014532,0.195641
P256_LightSaber_KEM,P256_Falcon512,215.581754,0.014739,0.168323
P256_LightSaber_KEM,P256_Falcon512,214.881858,0.014334,0.199169
P256_LightSaber_KEM,P256_Falcon512,215.634767,0.012984,0.164508
P256_LightSaber_KEM,P256_Falcon512,215.237090,0.011349,0.193318
P256_LightSaber_KEM,P256_Falcon512,214.965876,0.017080,0.172973
P256_LightSaber_KEM,P256_Falcon512,215.129848,0.012445,0.159611
P256_LightSaber_KEM,P256_Falcon512,214.927435,0.012847,0.195330
P256_LightSaber_KEM,P256_Falcon512,214.735999,0.016306,0.210842
P256_LightSaber_KEM,P256_Falcon512,215.076873,0.014460,0.162493
P256_LightSaber_KEM,P256_Falcon512,214.922868,0.010968,0.164582
P256_LightSaber_KEM,P256_Falcon512,215.202947,0.015340,0.170603
P256_LightSaber_KEM,P256_Falcon512,215.425140,0.012892,0.176238
P256_LightSaber_KEM,P256_Falcon512,214.788302,0.014296,0.181851
P256_LightSaber_KEM,P256_Falcon512,215.304703,0.014668,0.166046
P256_LightSaber_KEM,P256_Falcon512,214.643204,0.015388,0.184985
P256_LightSaber_KEM,P256_Falcon512,215.410951,0.013499,0.239266
P256_LightSaber_KEM,P256_Falcon512,214.734265,0.013920,0.204797
P256_LightSaber_KEM,P256_Falcon512,214.581986,0.013587,0.170930
P256_LightSaber_KEM,P256_Falcon512,215.183657,0.015798,0.178600
P256_LightSaber_KEM,P256_Falcon512,215.307769,0.014723,0.184425
P256_LightSaber_KEM,P256_Falcon512,215.071672,0.011369,0.211918
P256_LightSaber_KEM,P256_Falcon512,215.269146,0.015267,0.171519
P256_LightSaber_KEM,P256_Falcon512,215.139002,0.016255,0.165517
P256_LightSaber_KEM,P256_Falcon512,215.013590,0.016205,0.163989
P256_LightSaber_KEM,P256_Falcon512,215.121590,0.011318,0.183491
P256_LightSaber_KEM,P256_Falcon512,214.999524,0.015159,0.189765
P256_LightSaber_KEM,P256_Falcon512,214.826225,0.015967,0.175325
P256_LightSaber_KEM,P256_Falcon512,215.588943,0.016367,0.167797
P256_LightSaber_KEM,P256_Falcon512,225.724893,0.016153,0.181364
P256_LightSaber_KEM,P256_Falcon512,215.514859,0.015805,0.175504
P256_LightSaber_KEM,P256_Falcon512,215.527778,0.015121,0.166107
P256_LightSaber_KEM,P256_Falcon512,215.173055,0.015279,0.174286
P256_LightSaber_KEM,P256_Falcon512,214.962711,0.013887,0.163312
P256_LightSaber_KEM,P256_Falcon512,215.417158,0.014614,0.182971
P256_LightSaber_KEM,P256_Falcon512,215.016745,0.008458,0.166340
P256_LightSaber_KEM,P256_Falcon512,215.168774,0.016924,0.175985
P256_LightSaber_KEM,P256_Falcon512,215.243500,0.012435,0.179164
P256_LightSaber_KEM,P256_Falcon512,214.442818,0.015432,0.187179
P256_LightSaber_KEM,P256_Falcon512,215.424614,0.012815,0.201276
P256_LightSaber_KEM,P256_Falcon512,215.463853,0.014900,0.158787
P256_LightSaber_KEM,P256_Falcon512,214.913553,0.016135,0.161977
P256_LightSaber_KEM,P256_Falcon512,215.149716,0.011382,0.189585
P256_LightSaber_KEM,P256_Falcon512,215.218965,0.014467,0.214536
P256_LightSaber_KEM,P256_Falcon512,215.341035,0.012574,0.183543
P256_LightSaber_KEM,P256_Falcon512,214.765008,0.014366,0.157975
P256_LightSaber_KEM,P256_Falcon512,214.967942,0.016418,0.163644
P256_LightSaber_KEM,P256_Falcon512,214.881295,0.017011,0.193854
P256_LightSaber_KEM,P256_Falcon512,215.221935,0.012556,0.190614
P256_LightSaber_KEM,P256_Falcon512,215.280514,0.016645,0.163333
P256_LightSaber_KEM,P256_Falcon512,215.326661,0.016515,0.177034
P256_LightSaber_KEM,P256_Falcon512,215.324405,0.013899,0.172357
P256_LightSaber_KEM,P256_Falcon512,215.369152,0.014458,0.177735
P256_LightSaber_KEM,P256_Falcon512,214.658923,0.013614,0.177804
P256_LightSaber_KEM,P256_Falcon512,215.008308,0.015735,0.186838
P256_LightSaber_KEM,P256_Falcon512,214.559143,0.013453,0.166932
P256_LightSaber_KEM,P256_Falcon512,214.969497,0.012813,0.167104
P256_LightSaber_KEM,P256_Falcon512,214.958639,0.011833,0.169172
P256_LightSaber_KEM,P256_Falcon512,215.330583,0.015713,0.158736
P256_LightSaber_KEM,P256_Falcon512,215.629703,0.015044,0.173285
P256_LightSaber_KEM,P256_Falcon512,215.592128,0.016864,0.168814
P256_LightSaber_KEM,P256_Falcon512,215.220518,0.014020,0.209218
P256_LightSaber_KEM,P256_Falcon512,214.978631,0.012365,0.182070
P256_LightSaber_KEM,P256_Falcon512,214.885081,0.016639,0.166023
P256_LightSaber_KEM,P256_Falcon512,215.662957,0.015429,0.156507
P256_LightSaber_KEM,P256_Falcon512,215.210538,0.014112,0.191128
P256_LightSaber_KEM,P256_Falcon512,215.439826,0.012921,0.171450
P256_LightSaber_KEM,P256_Falcon512,214.490616,0.014956,0.175649
P256_LightSaber_KEM,P256_Falcon512,215.048609,0.014112,0.161972
P256_LightSaber_KEM,P256_Falcon512,214.949235,0.014208,0.251280
P256_LightSaber_KEM,P256_Falcon512,215.033227,0.015742,0.179271
P256_LightSaber_KEM,P256_Falcon512,214.987096,0.014764,0.181239
P256_LightSaber_KEM,P256_Falcon512,215.233513,0.012655,0.190156
P256_LightSaber_KEM,P256_Falcon512,215.177875,0.014510,0.175894
P256_LightSaber_KEM,P256_Falcon512,214.733852,0.015757,0.162337
P256_LightSaber_KEM,P256_Falcon512,214.834682,0.021480,0.164453
P256_LightSaber_KEM,P256_Falcon512,214.652608,0.014356,0.177785
P256_LightSaber_KEM,P256_Falcon512,215.581165,0.015602,0.158844
P256_LightSaber_KEM,P256_Falcon512,214.471834,0.019726,0.178852
P256_LightSaber_KEM,P256_Falcon512,214.702694,0.016334,0.155592
P256_LightSaber_KEM,P256_Falcon512,215.333322,0.013828,0.162917
P256_LightSaber_KEM,P256_Falcon512,215.081675,0.011584,0.171969
P256_LightSaber_KEM,P256_Falcon512,214.599042,0.016322,0.170875
P256_LightSaber_KEM,P256_Falcon512,214.952888,0.016997,0.171428
P256_LightSaber_KEM,P256_Falcon512,214.863172,0.013447,0.167507
P256_LightSaber_KEM,P256_Falcon512,214.839648,0.015301,0.181293
P256_LightSaber_KEM,P256_Falcon512,215.770261,0.012612,0.173868
P256_LightSaber_KEM,P256_Falcon512,215.383791,0.014947,0.158481
P256_LightSaber_KEM,P256_Falcon512,215.726187,0.021171,0.154230
P256_LightSaber_KEM,P256_Falcon512,215.154007,0.014423,0.167258
P256_LightSaber_KEM,P256_Falcon512,219.941295,0.011711,0.167071
P256_LightSaber_KEM,P256_Falcon512,215.206996,0.014911,0.159479
P256_LightSaber_KEM,P256_Falcon512,215.117196,0.012483,0.171114
P256_LightSaber_KEM,P256_Falcon512,214.625393,0.016041,0.201328
P256_LightSaber_KEM,P256_Falcon512,214.936550,0.010969,0.171732
P256_LightSaber_KEM,P256_Falcon512,215.702429,0.014566,0.155868
P256_LightSaber_KEM,P256_Falcon512,215.319586,0.017711,0.252951
P256_LightSaber_KEM,P256_Falcon512,215.332624,0.014968,0.191324
P256_LightSaber_KEM,P256_Falcon512,214.765803,0.016396,0.209063
P256_LightSaber_KEM,P256_Falcon512,215.133033,0.014521,0.195217
P256_LightSaber_KEM,P256_Falcon512,215.524429,0.013147,0.598962
P256_LightSaber_KEM,P256_Falcon512,215.203703,0.014806,0.223225
P256_LightSaber_KEM,P256_Falcon512,215.138527,0.016395,0.160601
P256_LightSaber_KEM,P256_Falcon512,215.398446,0.019762,0.160074
P256_LightSaber_KEM,P256_Falcon512,215.373750,0.010088,0.165067
P256_LightSaber_KEM,P256_Falcon512,215.476122,0.015826,0.183237
P256_LightSaber_KEM,P256_Falcon512,215.078870,0.015956,0.192341
P256_LightSaber_KEM,P256_Falcon512,214.557084,0.015711,0.158906
P256_LightSaber_KEM,P256_Falcon512,215.132144,0.013122,0.171683
P256_LightSaber_KEM,P256_Falcon512,215.495015,0.012909,0.155870
P256_LightSaber_KEM,P256_Falcon512,215.396263,0.015399,0.161321
P256_LightSaber_KEM,P256_Falcon512,215.042746,0.013706,0.181937
P256_LightSaber_KEM,P256_Falcon512,215.526215,0.012894,0.162874
P256_LightSaber_KEM,P256_Falcon512,215.150298,0.012250,0.160349
P256_LightSaber_KEM,P256_Falcon512,215.681097,0.010359,0.221291
P256_LightSaber_KEM,P256_Falcon512,215.316058,0.014193,0.168081
P256_LightSaber_KEM,P256_Falcon512,215.263368,0.011975,0.161832
P256_LightSaber_KEM,P256_Falcon512,215.434085,0.013947,0.189429
P256_LightSaber_KEM,P256_Falcon512,216.838589,0.010308,0.174528
P256_LightSaber_KEM,P256_Falcon512,215.320871,0.016296,0.169453
P256_LightSaber_KEM,P256_Falcon512,215.538022,0.018766,0.173205
P256_LightSaber_KEM,P256_Falcon512,215.176230,0.016983,0.174799
P256_LightSaber_KEM,P256_Falcon512,214.665441,0.016925,0.180507
P256_LightSaber_KEM,P256_Falcon512,215.290410,0.013627,0.219865
P256_LightSaber_KEM,P256_Falcon512,215.342600,0.015646,0.182296
P256_LightSaber_KEM,P256_Falcon512,215.265564,0.016014,0.213540
P256_LightSaber_KEM,P256_Falcon512,214.576272,0.011975,0.177723
P256_LightSaber_KEM,P256_Falcon512,215.217714,0.013966,0.181619
P256_LightSaber_KEM,P256_Falcon512,215.272118,0.014732,0.202173
P256_LightSaber_KEM,P256_Falcon512,214.930869,0.016076,0.173359
P256_LightSaber_KEM,P256_Falcon512,215.631444,0.013378,0.205013
P256_LightSaber_KEM,P256_Falcon512,215.099086,0.014895,0.185536
P256_LightSaber_KEM,P256_Falcon512,215.290017,0.010610,0.169807
P256_LightSaber_KEM,P256_Falcon512,215.596206,0.015132,0.196493
P256_LightSaber_KEM,P256_Falcon512,215.126392,0.015712,0.168810
P256_LightSaber_KEM,P256_Falcon512,215.478766,0.012094,0.183012
P256_LightSaber_KEM,P256_Falcon512,215.517667,0.022976,0.195242
P256_LightSaber_KEM,P256_Falcon512,214.750008,0.011386,0.174132
P256_LightSaber_KEM,P256_Falcon512,215.131429,0.016214,0.173243
P256_LightSaber_KEM,P256_Falcon512,215.464189,0.013933,0.182092
P256_LightSaber_KEM,P256_Falcon512,215.536477,0.014246,0.165029
P256_LightSaber_KEM,P256_Falcon512,214.503698,0.012243,0.176786
P256_LightSaber_KEM,P256_Falcon512,214.438252,0.014106,0.177244
P256_LightSaber_KEM,P256_Falcon512,214.802340,0.015962,0.167387
P256_LightSaber_KEM,P256_Falcon512,215.488223,0.016715,0.172956
P256_LightSaber_KEM,P256_Falcon512,214.953287,0.013815,0.178985
P256_LightSaber_KEM,P256_Falcon512,215.126178,0.013286,0.193772
P256_LightSaber_KEM,P256_Falcon512,215.012190,0.014442,0.148755
P256_LightSaber_KEM,P256_Falcon512,214.998699,0.012555,0.191661
P256_LightSaber_KEM,P256_Falcon512,215.031753,0.012123,0.190691
P256_LightSaber_KEM,P256_Falcon512,216.016298,0.020649,0.173568
P256_LightSaber_KEM,P256_Falcon512,215.004067,0.012812,0.168651
P256_LightSaber_KEM,P256_Falcon512,215.007060,0.013416,0.160976
P256_LightSaber_KEM,P256_Falcon512,214.998333,0.012791,0.187887
P256_LightSaber_KEM,P256_Falcon512,215.199312,0.016454,0.211528
P256_LightSaber_KEM,P256_Falcon512,215.451064,0.009882,0.188899
P256_LightSaber_KEM,P256_Falcon512,215.342508,0.012130,0.183616
P256_LightSaber_KEM,P256_Falcon512,214.987879,0.012230,0.206437
P256_LightSaber_KEM,P256_Falcon512,215.662229,0.009743,0.188196
P256_LightSaber_KEM,P256_Falcon512,215.363010,0.011588,0.204269
P256_LightSaber_KEM,P256_Falcon512,215.629418,0.014558,0.172341
P256_LightSaber_KEM,P256_Falcon512,214.992083,0.015595,0.166896
P256_LightSaber_KEM,P256_Falcon512,214.865805,0.017276,0.183948
P256_LightSaber_KEM,P256_Falcon512,215.131701,0.010610,0.173394
P256_LightSaber_KEM,P256_Falcon512,215.070602,0.016528,0.173527
P256_LightSaber_KEM,P256_Falcon512,214.964070,0.015744,0.170068
P256_LightSaber_KEM,P256_Falcon512,215.080089,0.014221,0.166433
P256_LightSaber_KEM,P256_Falcon512,214.727530,0.015885,0.180642
P256_LightSaber_KEM,P256_Falcon512,215.246822,0.012768,0.181312
P256_LightSaber_KEM,P256_Falcon512,215.028636,0.015364,0.149279
P256_LightSaber_KEM,P256_Falcon512,214.437354,0.015752,0.167202
P256_LightSaber_KEM,P256_Falcon512,215.267328,0.014300,0.186254
P256_LightSaber_KEM,P256_Falcon512,215.485933,0.015915,0.188464
P256_LightSaber_KEM,P256_Falcon512,214.697593,0.017530,0.163597
P256_LightSaber_KEM,P256_Falcon512,214.998947,0.015164,0.161829
P256_LightSaber_KEM,P256_Falcon512,215.608738,0.014775,0.166042
