Algoritmo de troca de chaves,Algoritmo de autenticação,Time to send app data
P256_HQC_128,P256_HQC_128,144.508926
P256_HQC_128,P256_HQC_128,142.60252
P256_HQC_128,P256_HQC_128,136.486426
P256_HQC_128,P256_HQC_128,138.80079
P256_HQC_128,P256_HQC_128,149.30764
P256_HQC_128,P256_HQC_128,143.120828
P256_HQC_128,P256_HQC_128,146.121741
P256_HQC_128,P256_HQC_128,143.613871
P256_HQC_128,P256_HQC_128,138.048706
P256_HQC_128,P256_HQC_128,145.230081
P256_HQC_128,P256_HQC_128,147.243411
P256_HQC_128,P256_HQC_128,139.16997
P256_HQC_128,P256_HQC_128,141.692751
P256_HQC_128,P256_HQC_128,140.675289
P256_HQC_128,P256_HQC_128,139.895929
P256_HQC_128,P256_HQC_128,139.619764
P256_HQC_128,P256_HQC_128,147.544097
P256_HQC_128,P256_HQC_128,153.518772
P256_HQC_128,P256_HQC_128,146.022239
P256_HQC_128,P256_HQC_128,137.980926
P256_HQC_128,P256_HQC_128,138.426963
P256_HQC_128,P256_HQC_128,142.572462
P256_HQC_128,P256_HQC_128,142.349959
P256_HQC_128,P256_HQC_128,138.99433
P256_HQC_128,P256_HQC_128,148.348555
P256_HQC_128,P256_HQC_128,141.429159
P256_HQC_128,P256_HQC_128,148.014797
P256_HQC_128,P256_HQC_128,141.40343
P256_HQC_128,P256_HQC_128,140.155717
P256_HQC_128,P256_HQC_128,141.085489
P256_HQC_128,P256_HQC_128,139.283529
P256_HQC_128,P256_HQC_128,133.201294
P256_HQC_128,P256_HQC_128,131.767651
P256_HQC_128,P256_HQC_128,143.457809
P256_HQC_128,P256_HQC_128,139.572007
P256_HQC_128,P256_HQC_128,142.329328
P256_HQC_128,P256_HQC_128,140.619017
P256_HQC_128,P256_HQC_128,146.188061
P256_HQC_128,P256_HQC_128,151.061867
P256_HQC_128,P256_HQC_128,146.791235
P256_HQC_128,P256_HQC_128,137.619847
P256_HQC_128,P256_HQC_128,141.319315
P256_HQC_128,P256_HQC_128,147.235942
P256_HQC_128,P256_HQC_128,154.793868
P256_HQC_128,P256_HQC_128,141.450092
P256_HQC_128,P256_HQC_128,156.549282
P256_HQC_128,P256_HQC_128,138.98096
P256_HQC_128,P256_HQC_128,145.743256
P256_HQC_128,P256_HQC_128,146.902504
P256_HQC_128,P256_HQC_128,139.787812
P256_HQC_128,P256_HQC_128,145.038691
P256_HQC_128,P256_HQC_128,135.034774
P256_HQC_128,P256_HQC_128,148.38064
P256_HQC_128,P256_HQC_128,146.171174
P256_HQC_128,P256_HQC_128,143.482999
P256_HQC_128,P256_HQC_128,135.478643
P256_HQC_128,P256_HQC_128,152.247974
P256_HQC_128,P256_HQC_128,133.374819
P256_HQC_128,P256_HQC_128,143.231683
P256_HQC_128,P256_HQC_128,149.684856
P256_HQC_128,P256_HQC_128,143.778761
P256_HQC_128,P256_HQC_128,149.982834
P256_HQC_128,P256_HQC_128,146.310095
P256_HQC_128,P256_HQC_128,153.46775
P256_HQC_128,P256_HQC_128,143.828368
P256_HQC_128,P256_HQC_128,148.922956
P256_HQC_128,P256_HQC_128,147.443491
P256_HQC_128,P256_HQC_128,148.826954
P256_HQC_128,P256_HQC_128,138.21982
P256_HQC_128,P256_HQC_128,138.129089
P256_HQC_128,P256_HQC_128,134.973238
P256_HQC_128,P256_HQC_128,139.526821
P256_HQC_128,P256_HQC_128,143.189725
P256_HQC_128,P256_HQC_128,148.19837
P256_HQC_128,P256_HQC_128,156.052182
P256_HQC_128,P256_HQC_128,137.764484
P256_HQC_128,P256_HQC_128,149.392383
