Algoritmo de troca de chaves,Algoritmo de autenticação,Time to send app data
P256_HQC_128,P256_HQC_128,96.88509
P256_HQC_128,P256_HQC_128,108.459499
P256_HQC_128,P256_HQC_128,102.442875
P256_HQC_128,P256_HQC_128,100.607136
P256_HQC_128,P256_HQC_128,100.608905
P256_HQC_128,P256_HQC_128,102.880875
P256_HQC_128,P256_HQC_128,99.070484
P256_HQC_128,P256_HQC_128,103.716795
P256_HQC_128,P256_HQC_128,101.339124
P256_HQC_128,P256_HQC_128,100.74431
P256_HQC_128,P256_HQC_128,102.502427
P256_HQC_128,P256_HQC_128,104.595054
P256_HQC_128,P256_HQC_128,106.32099
P256_HQC_128,P256_HQC_128,96.224369
P256_HQC_128,P256_HQC_128,97.868131
P256_HQC_128,P256_HQC_128,105.244175
P256_HQC_128,P256_HQC_128,102.490114
P256_HQC_128,P256_HQC_128,102.169892
P256_HQC_128,P256_HQC_128,104.653483
P256_HQC_128,P256_HQC_128,103.566419
P256_HQC_128,P256_HQC_128,102.912253
P256_HQC_128,P256_HQC_128,102.52171
P256_HQC_128,P256_HQC_128,98.146366
P256_HQC_128,P256_HQC_128,104.49104
P256_HQC_128,P256_HQC_128,104.388101
P256_HQC_128,P256_HQC_128,100.885973
P256_HQC_128,P256_HQC_128,107.034425
P256_HQC_128,P256_HQC_128,105.218696
P256_HQC_128,P256_HQC_128,102.240976
P256_HQC_128,P256_HQC_128,105.511256
P256_HQC_128,P256_HQC_128,101.949282
P256_HQC_128,P256_HQC_128,102.088659
P256_HQC_128,P256_HQC_128,100.485787
P256_HQC_128,P256_HQC_128,103.95705
P256_HQC_128,P256_HQC_128,105.513739
P256_HQC_128,P256_HQC_128,97.594033
P256_HQC_128,P256_HQC_128,104.855877
P256_HQC_128,P256_HQC_128,108.828648
P256_HQC_128,P256_HQC_128,99.869505
P256_HQC_128,P256_HQC_128,103.169517
P256_HQC_128,P256_HQC_128,104.395824
P256_HQC_128,P256_HQC_128,106.780426
P256_HQC_128,P256_HQC_128,106.174807
P256_HQC_128,P256_HQC_128,99.195154
P256_HQC_128,P256_HQC_128,97.422728
P256_HQC_128,P256_HQC_128,109.226073
P256_HQC_128,P256_HQC_128,102.162025
P256_HQC_128,P256_HQC_128,104.948191
P256_HQC_128,P256_HQC_128,105.04248
P256_HQC_128,P256_HQC_128,103.750511
P256_HQC_128,P256_HQC_128,103.75462
P256_HQC_128,P256_HQC_128,104.927505
P256_HQC_128,P256_HQC_128,98.94205
P256_HQC_128,P256_HQC_128,102.216434
P256_HQC_128,P256_HQC_128,103.56481
P256_HQC_128,P256_HQC_128,105.023493
P256_HQC_128,P256_HQC_128,98.503494
P256_HQC_128,P256_HQC_128,97.757716
P256_HQC_128,P256_HQC_128,99.847529
P256_HQC_128,P256_HQC_128,101.115358
P256_HQC_128,P256_HQC_128,102.484509
P256_HQC_128,P256_HQC_128,102.243651
P256_HQC_128,P256_HQC_128,101.662649
P256_HQC_128,P256_HQC_128,100.233157
P256_HQC_128,P256_HQC_128,98.140254
P256_HQC_128,P256_HQC_128,99.839546
P256_HQC_128,P256_HQC_128,99.751829
P256_HQC_128,P256_HQC_128,98.937804
P256_HQC_128,P256_HQC_128,100.236282
P256_HQC_128,P256_HQC_128,107.858206
P256_HQC_128,P256_HQC_128,97.388416
P256_HQC_128,P256_HQC_128,104.030052
P256_HQC_128,P256_HQC_128,98.218411
P256_HQC_128,P256_HQC_128,106.799339
P256_HQC_128,P256_HQC_128,103.150452
P256_HQC_128,P256_HQC_128,103.879827
P256_HQC_128,P256_HQC_128,102.37581
P256_HQC_128,P256_HQC_128,99.934655
P256_HQC_128,P256_HQC_128,102.473877
P256_HQC_128,P256_HQC_128,100.150495
P256_HQC_128,P256_HQC_128,103.95618
P256_HQC_128,P256_HQC_128,100.484946
P256_HQC_128,P256_HQC_128,105.827226
P256_HQC_128,P256_HQC_128,105.908597
P256_HQC_128,P256_HQC_128,104.408044
P256_HQC_128,P256_HQC_128,102.333579
P256_HQC_128,P256_HQC_128,102.204465
P256_HQC_128,P256_HQC_128,103.139826
P256_HQC_128,P256_HQC_128,104.880195
P256_HQC_128,P256_HQC_128,101.734736
P256_HQC_128,P256_HQC_128,104.629319
P256_HQC_128,P256_HQC_128,101.161605
P256_HQC_128,P256_HQC_128,99.603652
P256_HQC_128,P256_HQC_128,101.714231
P256_HQC_128,P256_HQC_128,103.918531
P256_HQC_128,P256_HQC_128,102.447729
P256_HQC_128,P256_HQC_128,107.26808
P256_HQC_128,P256_HQC_128,97.671363
P256_HQC_128,P256_HQC_128,101.188345
P256_HQC_128,P256_HQC_128,107.346488
P256_HQC_128,P256_HQC_128,101.701774
P256_HQC_128,P256_HQC_128,100.75969
P256_HQC_128,P256_HQC_128,102.080993
P256_HQC_128,P256_HQC_128,107.738169
P256_HQC_128,P256_HQC_128,101.363276
P256_HQC_128,P256_HQC_128,104.168081
P256_HQC_128,P256_HQC_128,104.579403
P256_HQC_128,P256_HQC_128,103.287615
P256_HQC_128,P256_HQC_128,105.934358
P256_HQC_128,P256_HQC_128,105.069207
P256_HQC_128,P256_HQC_128,104.537438
P256_HQC_128,P256_HQC_128,97.748704
P256_HQC_128,P256_HQC_128,105.930263
P256_HQC_128,P256_HQC_128,100.60318
P256_HQC_128,P256_HQC_128,105.009453
P256_HQC_128,P256_HQC_128,101.034989
P256_HQC_128,P256_HQC_128,97.640998
P256_HQC_128,P256_HQC_128,105.974543
P256_HQC_128,P256_HQC_128,98.434187
P256_HQC_128,P256_HQC_128,103.014274
P256_HQC_128,P256_HQC_128,107.054458
P256_HQC_128,P256_HQC_128,107.740896
P256_HQC_128,P256_HQC_128,103.614871
P256_HQC_128,P256_HQC_128,107.365034
P256_HQC_128,P256_HQC_128,106.578629
P256_HQC_128,P256_HQC_128,106.156362
P256_HQC_128,P256_HQC_128,102.835666
P256_HQC_128,P256_HQC_128,102.454279
P256_HQC_128,P256_HQC_128,111.105788
P256_HQC_128,P256_HQC_128,99.529425
P256_HQC_128,P256_HQC_128,105.42872
P256_HQC_128,P256_HQC_128,103.266388
P256_HQC_128,P256_HQC_128,102.379543
P256_HQC_128,P256_HQC_128,102.648078
P256_HQC_128,P256_HQC_128,98.19245
P256_HQC_128,P256_HQC_128,103.681124
P256_HQC_128,P256_HQC_128,105.60882
P256_HQC_128,P256_HQC_128,98.337524
P256_HQC_128,P256_HQC_128,102.488127
P256_HQC_128,P256_HQC_128,102.149675
P256_HQC_128,P256_HQC_128,105.727209
P256_HQC_128,P256_HQC_128,104.342396
P256_HQC_128,P256_HQC_128,103.138464
P256_HQC_128,P256_HQC_128,101.246956
P256_HQC_128,P256_HQC_128,104.102861
P256_HQC_128,P256_HQC_128,99.377983
P256_HQC_128,P256_HQC_128,102.737537
P256_HQC_128,P256_HQC_128,99.033539
P256_HQC_128,P256_HQC_128,101.979619
P256_HQC_128,P256_HQC_128,104.030867
P256_HQC_128,P256_HQC_128,99.086454
P256_HQC_128,P256_HQC_128,104.716892
P256_HQC_128,P256_HQC_128,102.295769
P256_HQC_128,P256_HQC_128,98.179258
P256_HQC_128,P256_HQC_128,108.768216
P256_HQC_128,P256_HQC_128,102.645204
P256_HQC_128,P256_HQC_128,104.812275
P256_HQC_128,P256_HQC_128,100.707751
P256_HQC_128,P256_HQC_128,100.291526
P256_HQC_128,P256_HQC_128,107.764235
P256_HQC_128,P256_HQC_128,107.827334
P256_HQC_128,P256_HQC_128,104.011233
P256_HQC_128,P256_HQC_128,100.074589
P256_HQC_128,P256_HQC_128,105.093977
P256_HQC_128,P256_HQC_128,102.231511
P256_HQC_128,P256_HQC_128,104.794633
P256_HQC_128,P256_HQC_128,103.245022
P256_HQC_128,P256_HQC_128,101.85825
P256_HQC_128,P256_HQC_128,100.823818
P256_HQC_128,P256_HQC_128,98.896944
P256_HQC_128,P256_HQC_128,104.444421
P256_HQC_128,P256_HQC_128,99.978166
P256_HQC_128,P256_HQC_128,101.130529
P256_HQC_128,P256_HQC_128,99.004787
P256_HQC_128,P256_HQC_128,103.516001
P256_HQC_128,P256_HQC_128,103.205003
P256_HQC_128,P256_HQC_128,101.64533
P256_HQC_128,P256_HQC_128,106.358516
P256_HQC_128,P256_HQC_128,108.06913
P256_HQC_128,P256_HQC_128,100.466213
P256_HQC_128,P256_HQC_128,104.368831
P256_HQC_128,P256_HQC_128,102.705058
P256_HQC_128,P256_HQC_128,100.865973
P256_HQC_128,P256_HQC_128,103.740253
P256_HQC_128,P256_HQC_128,107.421764
P256_HQC_128,P256_HQC_128,105.514238
P256_HQC_128,P256_HQC_128,104.948476
P256_HQC_128,P256_HQC_128,100.335598
P256_HQC_128,P256_HQC_128,100.809221
P256_HQC_128,P256_HQC_128,102.541398
P256_HQC_128,P256_HQC_128,98.194162
P256_HQC_128,P256_HQC_128,98.358592
P256_HQC_128,P256_HQC_128,104.520261
P256_HQC_128,P256_HQC_128,97.299777
P256_HQC_128,P256_HQC_128,105.070479
P256_HQC_128,P256_HQC_128,104.990563
P256_HQC_128,P256_HQC_128,101.144414
P256_HQC_128,P256_HQC_128,102.770118
P256_HQC_128,P256_HQC_128,102.240195
P256_HQC_128,P256_HQC_128,101.711444
P256_HQC_128,P256_HQC_128,101.439704
P256_HQC_128,P256_HQC_128,105.397516
P256_HQC_128,P256_HQC_128,104.284632
P256_HQC_128,P256_HQC_128,101.87351
P256_HQC_128,P256_HQC_128,98.535282
P256_HQC_128,P256_HQC_128,99.764084
P256_HQC_128,P256_HQC_128,105.248504
