Algoritmo de troca de chaves,Algoritmo de autenticação,Time to send app data
P256_HQC_128,P256_Dilithium2,91.090845
P256_HQC_128,P256_Dilithium2,88.186939
P256_HQC_128,P256_Dilithium2,90.500693
P256_HQC_128,P256_Dilithium2,94.329621
P256_HQC_128,P256_Dilithium2,95.848335
P256_HQC_128,P256_Dilithium2,89.811937
P256_HQC_128,P256_Dilithium2,93.222175
P256_HQC_128,P256_Dilithium2,89.68089
P256_HQC_128,P256_Dilithium2,98.500884
P256_HQC_128,P256_Dilithium2,95.391405
P256_HQC_128,P256_Dilithium2,92.775433
P256_HQC_128,P256_Dilithium2,94.621878
P256_HQC_128,P256_Dilithium2,92.91151
P256_HQC_128,P256_Dilithium2,91.480513
P256_HQC_128,P256_Dilithium2,95.740361
P256_HQC_128,P256_Dilithium2,89.69828
P256_HQC_128,P256_Dilithium2,90.709856
P256_HQC_128,P256_Dilithium2,90.367221
P256_HQC_128,P256_Dilithium2,94.730769
P256_HQC_128,P256_Dilithium2,90.742963
P256_HQC_128,P256_Dilithium2,93.075067
P256_HQC_128,P256_Dilithium2,93.09242
P256_HQC_128,P256_Dilithium2,91.22949
P256_HQC_128,P256_Dilithium2,89.389863
P256_HQC_128,P256_Dilithium2,89.175648
P256_HQC_128,P256_Dilithium2,87.920569
P256_HQC_128,P256_Dilithium2,88.797975
P256_HQC_128,P256_Dilithium2,93.708913
P256_HQC_128,P256_Dilithium2,92.236974
P256_HQC_128,P256_Dilithium2,93.219024
P256_HQC_128,P256_Dilithium2,98.282401
P256_HQC_128,P256_Dilithium2,87.420006
P256_HQC_128,P256_Dilithium2,88.488457
P256_HQC_128,P256_Dilithium2,87.817264
P256_HQC_128,P256_Dilithium2,92.408432
P256_HQC_128,P256_Dilithium2,95.809888
P256_HQC_128,P256_Dilithium2,95.364752
P256_HQC_128,P256_Dilithium2,91.325443
P256_HQC_128,P256_Dilithium2,95.528218
P256_HQC_128,P256_Dilithium2,96.127746
P256_HQC_128,P256_Dilithium2,88.010639
P256_HQC_128,P256_Dilithium2,90.341284
P256_HQC_128,P256_Dilithium2,88.676206
P256_HQC_128,P256_Dilithium2,100.5859
P256_HQC_128,P256_Dilithium2,96.664734
P256_HQC_128,P256_Dilithium2,92.021787
P256_HQC_128,P256_Dilithium2,87.665129
P256_HQC_128,P256_Dilithium2,88.086979
P256_HQC_128,P256_Dilithium2,89.403064
P256_HQC_128,P256_Dilithium2,94.404032
P256_HQC_128,P256_Dilithium2,88.134646
P256_HQC_128,P256_Dilithium2,90.219944
P256_HQC_128,P256_Dilithium2,91.447099
P256_HQC_128,P256_Dilithium2,93.752513
P256_HQC_128,P256_Dilithium2,92.487797
P256_HQC_128,P256_Dilithium2,96.821886
P256_HQC_128,P256_Dilithium2,88.16514
P256_HQC_128,P256_Dilithium2,88.909948
P256_HQC_128,P256_Dilithium2,97.181337
P256_HQC_128,P256_Dilithium2,92.806328
P256_HQC_128,P256_Dilithium2,88.185128
P256_HQC_128,P256_Dilithium2,89.853191
P256_HQC_128,P256_Dilithium2,90.157975
P256_HQC_128,P256_Dilithium2,90.17168
P256_HQC_128,P256_Dilithium2,92.903516
P256_HQC_128,P256_Dilithium2,91.812947
