KEXAlgo,authAlgo,timingFullProtocol,timingProcessServerHello,timingWriteClientHello
P384_Kyber768,P384_Dilithium3,451.560014,0.016368,0.647087
P384_Kyber768,P384_Dilithium3,450.249776,0.016516,0.625204
P384_Kyber768,P384_Dilithium3,450.010547,0.019324,0.622616
P384_Kyber768,P384_Dilithium3,450.128453,0.017179,0.711386
P384_Kyber768,P384_Dilithium3,449.041389,0.032967,0.808391
P384_Kyber768,P384_Dilithium3,448.265756,0.027590,0.658016
P384_Kyber768,P384_Dilithium3,449.777031,0.020511,0.706965
P384_Kyber768,P384_Dilithium3,450.258183,0.025133,0.810720
P384_Kyber768,P384_Dilithium3,450.921434,0.023685,0.786534
P384_Kyber768,P384_Dilithium3,449.044022,0.021017,0.647799
P384_Kyber768,P384_Dilithium3,448.362412,0.015489,0.792469
P384_Kyber768,P384_Dilithium3,448.729496,0.015108,0.674955
P384_Kyber768,P384_Dilithium3,448.562161,0.015020,0.678671
P384_Kyber768,P384_Dilithium3,446.109123,0.017480,0.652477
P384_Kyber768,P384_Dilithium3,449.736486,0.013995,0.669814
P384_Kyber768,P384_Dilithium3,449.601099,0.031387,0.746871
P384_Kyber768,P384_Dilithium3,448.313729,0.026779,0.751303
P384_Kyber768,P384_Dilithium3,450.478745,0.015375,0.642016
P384_Kyber768,P384_Dilithium3,449.366705,0.050293,0.715456
P384_Kyber768,P384_Dilithium3,451.016889,0.023930,0.664543
P384_Kyber768,P384_Dilithium3,449.612194,0.018533,0.677470
P384_Kyber768,P384_Dilithium3,447.981207,0.015824,0.668511
P384_Kyber768,P384_Dilithium3,447.461824,0.017105,0.729924
P384_Kyber768,P384_Dilithium3,448.884106,0.018839,0.687586
P384_Kyber768,P384_Dilithium3,449.938974,0.020695,0.879481
P384_Kyber768,P384_Dilithium3,449.792370,0.046321,0.683728
P384_Kyber768,P384_Dilithium3,447.628628,0.016404,0.680987
P384_Kyber768,P384_Dilithium3,449.969202,0.022160,0.660111
P384_Kyber768,P384_Dilithium3,452.278472,0.028731,0.680955
P384_Kyber768,P384_Dilithium3,452.631762,0.013641,0.647290
P384_Kyber768,P384_Dilithium3,449.382376,0.030597,0.741855
P384_Kyber768,P384_Dilithium3,451.407555,0.029949,0.682119
P384_Kyber768,P384_Dilithium3,450.116744,0.020349,0.742811
P384_Kyber768,P384_Dilithium3,449.415387,0.015995,0.705988
P384_Kyber768,P384_Dilithium3,449.929482,0.022915,0.711730
P384_Kyber768,P384_Dilithium3,446.737463,0.015117,0.649974
P384_Kyber768,P384_Dilithium3,449.583125,0.033398,0.821073
P384_Kyber768,P384_Dilithium3,448.769050,0.015585,0.668001
P384_Kyber768,P384_Dilithium3,450.838225,0.016361,0.704701
P384_Kyber768,P384_Dilithium3,449.204104,0.016093,0.683582
P384_Kyber768,P384_Dilithium3,449.622753,0.015156,0.709752
P384_Kyber768,P384_Dilithium3,447.468776,0.021947,0.682015
P384_Kyber768,P384_Dilithium3,448.738877,0.010938,0.657472
P384_Kyber768,P384_Dilithium3,447.771479,0.020625,0.650249
P384_Kyber768,P384_Dilithium3,453.205820,0.019432,0.698307
P384_Kyber768,P384_Dilithium3,448.549564,0.027978,0.727316
P384_Kyber768,P384_Dilithium3,448.164192,0.014793,0.695645
P384_Kyber768,P384_Dilithium3,446.250310,0.020990,0.625265
P384_Kyber768,P384_Dilithium3,452.250424,0.021472,0.658053
P384_Kyber768,P384_Dilithium3,450.385714,0.017550,0.670403
P384_Kyber768,P384_Dilithium3,449.534912,0.017757,0.635732
P384_Kyber768,P384_Dilithium3,450.307498,0.015841,0.713753
P384_Kyber768,P384_Dilithium3,447.916611,0.015960,0.668761
P384_Kyber768,P384_Dilithium3,449.000073,0.012717,0.656979
P384_Kyber768,P384_Dilithium3,448.311541,0.042502,1.354263
P384_Kyber768,P384_Dilithium3,450.561676,0.031493,0.696951
P384_Kyber768,P384_Dilithium3,447.004928,0.015288,1.095664
P384_Kyber768,P384_Dilithium3,451.288645,0.013293,0.630585
P384_Kyber768,P384_Dilithium3,446.543119,0.015490,0.747658
P384_Kyber768,P384_Dilithium3,445.952245,0.011590,0.652331
P384_Kyber768,P384_Dilithium3,449.037467,0.023074,0.651325
P384_Kyber768,P384_Dilithium3,448.337677,0.021787,0.671581
P384_Kyber768,P384_Dilithium3,447.171668,0.029992,0.714806
P384_Kyber768,P384_Dilithium3,450.146888,0.017753,0.642958
P384_Kyber768,P384_Dilithium3,447.592724,0.017296,0.883941
P384_Kyber768,P384_Dilithium3,449.993857,0.018430,0.712897
P384_Kyber768,P384_Dilithium3,449.522588,0.019461,0.656498
P384_Kyber768,P384_Dilithium3,447.803671,0.016243,0.688613
P384_Kyber768,P384_Dilithium3,448.486751,0.019397,0.705339
P384_Kyber768,P384_Dilithium3,445.953049,0.022444,0.694182
P384_Kyber768,P384_Dilithium3,452.170714,0.014311,0.650955
P384_Kyber768,P384_Dilithium3,449.384864,0.018893,0.735171
P384_Kyber768,P384_Dilithium3,450.609008,0.020688,0.718246
P384_Kyber768,P384_Dilithium3,450.364520,0.019304,0.801248
P384_Kyber768,P384_Dilithium3,446.487992,0.016451,0.683152
P384_Kyber768,P384_Dilithium3,447.411551,0.035873,0.740408
P384_Kyber768,P384_Dilithium3,449.512074,0.022876,0.662535
P384_Kyber768,P384_Dilithium3,450.794300,0.019394,0.661234
P384_Kyber768,P384_Dilithium3,447.736071,0.027318,0.703775
P384_Kyber768,P384_Dilithium3,449.472859,0.016279,0.770209
P384_Kyber768,P384_Dilithium3,450.745605,0.015915,0.624164
P384_Kyber768,P384_Dilithium3,448.960264,0.014438,0.675939
P384_Kyber768,P384_Dilithium3,448.983085,0.019235,0.653234
P384_Kyber768,P384_Dilithium3,448.291925,0.015845,0.672506
P384_Kyber768,P384_Dilithium3,451.695882,0.018059,0.801882
P384_Kyber768,P384_Dilithium3,450.850401,0.018174,0.898170
P384_Kyber768,P384_Dilithium3,450.557894,0.026319,0.805307
P384_Kyber768,P384_Dilithium3,448.958447,0.012647,0.759546
P384_Kyber768,P384_Dilithium3,447.979293,0.019977,0.798161
P384_Kyber768,P384_Dilithium3,453.094084,0.022249,0.658228
P384_Kyber768,P384_Dilithium3,448.191265,0.016919,0.655727
P384_Kyber768,P384_Dilithium3,448.327431,0.014131,1.125725
P384_Kyber768,P384_Dilithium3,448.334174,0.026073,0.660478
P384_Kyber768,P384_Dilithium3,450.169904,0.015593,1.055525
P384_Kyber768,P384_Dilithium3,448.865314,0.017222,0.642472
P384_Kyber768,P384_Dilithium3,448.072474,0.032130,0.765264
P384_Kyber768,P384_Dilithium3,450.287707,0.015845,0.657097
P384_Kyber768,P384_Dilithium3,446.745268,0.015026,0.645936
P384_Kyber768,P384_Dilithium3,450.068185,0.019787,0.652979
P384_Kyber768,P384_Dilithium3,449.335561,0.032239,0.741481
P384_Kyber768,P384_Dilithium3,449.704113,0.036834,0.637167
P384_Kyber768,P384_Dilithium3,448.047559,0.020588,0.649682
P384_Kyber768,P384_Dilithium3,448.976388,0.032706,0.750984
P384_Kyber768,P384_Dilithium3,449.790774,0.014766,0.657182
P384_Kyber768,P384_Dilithium3,449.081468,0.015572,0.670807
P384_Kyber768,P384_Dilithium3,447.460280,0.031574,0.702091
P384_Kyber768,P384_Dilithium3,451.700924,0.018166,0.652211
P384_Kyber768,P384_Dilithium3,449.529083,0.019887,0.799453
P384_Kyber768,P384_Dilithium3,449.494141,0.020033,0.659646
P384_Kyber768,P384_Dilithium3,450.140281,0.028119,0.686742
P384_Kyber768,P384_Dilithium3,448.682280,0.020722,0.751606
P384_Kyber768,P384_Dilithium3,449.977736,0.026870,0.743270
P384_Kyber768,P384_Dilithium3,449.222146,0.016533,0.654598
P384_Kyber768,P384_Dilithium3,447.752920,0.016912,0.679773
P384_Kyber768,P384_Dilithium3,448.679033,0.022909,0.675077
P384_Kyber768,P384_Dilithium3,447.346308,0.014473,0.660724
P384_Kyber768,P384_Dilithium3,448.193412,0.021517,0.710152
P384_Kyber768,P384_Dilithium3,449.779796,0.019087,0.686139
P384_Kyber768,P384_Dilithium3,449.638273,0.043258,0.677968
P384_Kyber768,P384_Dilithium3,447.277765,0.018092,0.789213
P384_Kyber768,P384_Dilithium3,449.315540,0.018227,1.096772
P384_Kyber768,P384_Dilithium3,449.226226,0.018669,0.688202
P384_Kyber768,P384_Dilithium3,447.877196,0.013795,0.883549
P384_Kyber768,P384_Dilithium3,447.376883,0.017107,0.746653
P384_Kyber768,P384_Dilithium3,448.862431,0.019034,0.903285
P384_Kyber768,P384_Dilithium3,450.825089,0.015584,0.655703
P384_Kyber768,P384_Dilithium3,447.725897,0.031764,0.665953
P384_Kyber768,P384_Dilithium3,449.570587,0.016877,0.646115
P384_Kyber768,P384_Dilithium3,447.228344,0.031096,0.722343
P384_Kyber768,P384_Dilithium3,448.081315,0.015853,0.654961
P384_Kyber768,P384_Dilithium3,449.468275,0.014906,0.645807
P384_Kyber768,P384_Dilithium3,449.131976,0.032817,0.707399
P384_Kyber768,P384_Dilithium3,450.908408,0.016112,0.775945
P384_Kyber768,P384_Dilithium3,446.473453,0.016754,0.680128
P384_Kyber768,P384_Dilithium3,449.564881,0.015954,0.683964
P384_Kyber768,P384_Dilithium3,448.781571,0.015212,0.676376
P384_Kyber768,P384_Dilithium3,450.703784,0.018765,0.662588
P384_Kyber768,P384_Dilithium3,448.646503,0.022063,0.631355
P384_Kyber768,P384_Dilithium3,449.746192,0.016314,0.652275
P384_Kyber768,P384_Dilithium3,447.400038,0.011912,0.657538
P384_Kyber768,P384_Dilithium3,449.891991,0.016970,0.725990
P384_Kyber768,P384_Dilithium3,448.823450,0.018069,0.643935
P384_Kyber768,P384_Dilithium3,448.883540,0.020877,0.675708
P384_Kyber768,P384_Dilithium3,447.329751,0.016631,1.230000
P384_Kyber768,P384_Dilithium3,446.828772,0.019030,0.704410
P384_Kyber768,P384_Dilithium3,449.372771,0.014793,1.259209
P384_Kyber768,P384_Dilithium3,449.165419,0.016013,0.656280
P384_Kyber768,P384_Dilithium3,449.119593,0.023295,0.653160
P384_Kyber768,P384_Dilithium3,448.240474,0.017584,0.861745
P384_Kyber768,P384_Dilithium3,446.923716,0.011843,0.666397
P384_Kyber768,P384_Dilithium3,449.322620,0.016187,0.659838
P384_Kyber768,P384_Dilithium3,450.353852,0.014997,0.658342
P384_Kyber768,P384_Dilithium3,448.273776,0.011034,0.655841
P384_Kyber768,P384_Dilithium3,445.718293,0.011378,0.658912
P384_Kyber768,P384_Dilithium3,448.552672,0.017451,0.670070
P384_Kyber768,P384_Dilithium3,447.641328,0.020826,0.697608
P384_Kyber768,P384_Dilithium3,448.548612,0.019023,0.768477
P384_Kyber768,P384_Dilithium3,449.414453,0.025382,0.747819
P384_Kyber768,P384_Dilithium3,447.116951,0.022400,0.850063
P384_Kyber768,P384_Dilithium3,450.354261,0.021397,0.686320
P384_Kyber768,P384_Dilithium3,450.263111,0.018282,0.665012
P384_Kyber768,P384_Dilithium3,450.119643,0.013391,0.619360
P384_Kyber768,P384_Dilithium3,449.203636,0.014723,0.718169
P384_Kyber768,P384_Dilithium3,449.372693,0.017187,0.652310
P384_Kyber768,P384_Dilithium3,448.369642,0.016700,0.666673
P384_Kyber768,P384_Dilithium3,449.820930,0.023956,0.760836
P384_Kyber768,P384_Dilithium3,448.985050,0.015069,0.724143
P384_Kyber768,P384_Dilithium3,449.588802,0.021156,0.657799
P384_Kyber768,P384_Dilithium3,449.854953,0.017574,0.705480
P384_Kyber768,P384_Dilithium3,448.156735,0.014284,0.665468
P384_Kyber768,P384_Dilithium3,451.602364,0.019643,1.205199
P384_Kyber768,P384_Dilithium3,447.359821,0.020004,0.649359
P384_Kyber768,P384_Dilithium3,448.823408,0.011642,0.650329
P384_Kyber768,P384_Dilithium3,448.984549,0.015539,0.633186
P384_Kyber768,P384_Dilithium3,447.288193,0.013851,0.690932
P384_Kyber768,P384_Dilithium3,450.131218,0.017166,0.693978
P384_Kyber768,P384_Dilithium3,448.900892,0.023909,0.649178
P384_Kyber768,P384_Dilithium3,448.857303,0.016097,0.645208
P384_Kyber768,P384_Dilithium3,448.854873,0.015887,0.654662
P384_Kyber768,P384_Dilithium3,447.633574,0.016241,0.659904
P384_Kyber768,P384_Dilithium3,448.645603,0.021359,0.678045
P384_Kyber768,P384_Dilithium3,450.575700,0.032715,0.832441
P384_Kyber768,P384_Dilithium3,448.828342,0.015964,0.752263
P384_Kyber768,P384_Dilithium3,448.177525,0.020633,0.641495
P384_Kyber768,P384_Dilithium3,447.542591,0.035497,0.707026
P384_Kyber768,P384_Dilithium3,450.189799,0.021010,0.710813
P384_Kyber768,P384_Dilithium3,450.392791,0.015277,0.718324
P384_Kyber768,P384_Dilithium3,448.844619,0.015955,0.627710
P384_Kyber768,P384_Dilithium3,449.160638,0.017703,0.633529
P384_Kyber768,P384_Dilithium3,448.392943,0.018371,0.661493
P384_Kyber768,P384_Dilithium3,448.291659,0.022645,0.642363
P384_Kyber768,P384_Dilithium3,450.369032,0.018726,1.175167
P384_Kyber768,P384_Dilithium3,450.165690,0.021696,0.634823
P384_Kyber768,P384_Dilithium3,448.627493,0.016633,0.671576
P384_Kyber768,P384_Dilithium3,447.284635,0.029053,0.717479
P384_Kyber768,P384_Dilithium3,448.083417,0.018199,1.090294
P384_Kyber768,P384_Dilithium3,450.420834,0.021098,0.669694
P384_Kyber768,P384_Dilithium3,448.246429,0.023620,0.737965
P384_Kyber768,P384_Dilithium3,449.143408,0.016076,0.684309
P384_Kyber768,P384_Dilithium3,448.193713,0.016089,0.678693
P384_Kyber768,P384_Dilithium3,447.185530,0.014296,0.630915
P384_Kyber768,P384_Dilithium3,450.189046,0.015764,1.251225
P384_Kyber768,P384_Dilithium3,449.988806,0.024755,0.675244
P384_Kyber768,P384_Dilithium3,450.864454,0.022256,0.661850
P384_Kyber768,P384_Dilithium3,448.761612,0.022845,0.668340
P384_Kyber768,P384_Dilithium3,450.781770,0.022580,0.706964
P384_Kyber768,P384_Dilithium3,448.385233,0.018189,0.666276
P384_Kyber768,P384_Dilithium3,448.929922,0.020139,0.652609
P384_Kyber768,P384_Dilithium3,447.831565,0.020712,0.648086
P384_Kyber768,P384_Dilithium3,448.079531,0.014526,0.663021
P384_Kyber768,P384_Dilithium3,449.499874,0.019057,0.658663
P384_Kyber768,P384_Dilithium3,448.729628,0.024937,0.683338
P384_Kyber768,P384_Dilithium3,448.353563,0.016209,0.742803
P384_Kyber768,P384_Dilithium3,448.294560,0.017095,0.626589
P384_Kyber768,P384_Dilithium3,449.876753,0.047684,0.731534
P384_Kyber768,P384_Dilithium3,449.033520,0.015100,0.786954
P384_Kyber768,P384_Dilithium3,448.096451,0.018492,0.675475
P384_Kyber768,P384_Dilithium3,448.544054,0.016629,0.667127
P384_Kyber768,P384_Dilithium3,449.121805,0.017014,0.665968
P384_Kyber768,P384_Dilithium3,447.692612,0.014838,0.627754
P384_Kyber768,P384_Dilithium3,448.813854,0.022147,0.689621
P384_Kyber768,P384_Dilithium3,448.992476,0.022206,0.668189
P384_Kyber768,P384_Dilithium3,453.809297,0.019889,0.670063
P384_Kyber768,P384_Dilithium3,449.417805,0.033730,0.700000
P384_Kyber768,P384_Dilithium3,449.221649,0.012633,0.784422
P384_Kyber768,P384_Dilithium3,448.706782,0.021859,0.649049
P384_Kyber768,P384_Dilithium3,448.726548,0.014700,0.648932
P384_Kyber768,P384_Dilithium3,454.074655,0.031718,0.836304
P384_Kyber768,P384_Dilithium3,449.442692,0.013623,0.710421
P384_Kyber768,P384_Dilithium3,450.316486,0.033989,0.778246
P384_Kyber768,P384_Dilithium3,448.854265,0.019467,0.654425
P384_Kyber768,P384_Dilithium3,449.624978,0.018543,0.654206
P384_Kyber768,P384_Dilithium3,450.713686,0.018901,0.664829
P384_Kyber768,P384_Dilithium3,449.498101,0.017585,0.693480
P384_Kyber768,P384_Dilithium3,449.395572,0.018403,0.650812
P384_Kyber768,P384_Dilithium3,449.526548,0.019080,0.693523
P384_Kyber768,P384_Dilithium3,450.872507,0.013833,1.053634
P384_Kyber768,P384_Dilithium3,450.079258,0.017615,0.639716
P384_Kyber768,P384_Dilithium3,448.337364,0.014908,0.680156
P384_Kyber768,P384_Dilithium3,448.867147,0.019062,0.737033
P384_Kyber768,P384_Dilithium3,450.746254,0.021392,0.666328
P384_Kyber768,P384_Dilithium3,449.364108,0.029348,0.709385
P384_Kyber768,P384_Dilithium3,446.749406,0.017299,0.654419
P384_Kyber768,P384_Dilithium3,447.929792,0.015735,0.668234
P384_Kyber768,P384_Dilithium3,447.467460,0.033206,0.770828
P384_Kyber768,P384_Dilithium3,449.409648,0.025220,0.668312
P384_Kyber768,P384_Dilithium3,450.335108,0.016890,0.669059
P384_Kyber768,P384_Dilithium3,448.882234,0.016786,0.766571
P384_Kyber768,P384_Dilithium3,445.934943,0.018075,0.673851
P384_Kyber768,P384_Dilithium3,449.095168,0.021724,0.673322
P384_Kyber768,P384_Dilithium3,449.417553,0.021282,0.661764
P384_Kyber768,P384_Dilithium3,449.961652,0.011957,1.344440
P384_Kyber768,P384_Dilithium3,448.649141,0.028337,0.724367
P384_Kyber768,P384_Dilithium3,448.610631,0.018485,1.363157
P384_Kyber768,P384_Dilithium3,449.274387,0.015249,0.663846
P384_Kyber768,P384_Dilithium3,449.346583,0.015713,0.661946
P384_Kyber768,P384_Dilithium3,450.352885,0.018317,0.665060
P384_Kyber768,P384_Dilithium3,448.972257,0.016078,0.645161
P384_Kyber768,P384_Dilithium3,446.783806,0.016243,0.658143
P384_Kyber768,P384_Dilithium3,448.224873,0.017740,1.080433
P384_Kyber768,P384_Dilithium3,449.026660,0.032620,0.724838
P384_Kyber768,P384_Dilithium3,447.893983,0.013857,0.635586
P384_Kyber768,P384_Dilithium3,447.099512,0.015060,0.630655
P384_Kyber768,P384_Dilithium3,448.787037,0.015007,1.240651
P384_Kyber768,P384_Dilithium3,450.675761,0.017586,0.636500
P384_Kyber768,P384_Dilithium3,447.584314,0.032723,0.679673
P384_Kyber768,P384_Dilithium3,448.752489,0.015107,0.656828
P384_Kyber768,P384_Dilithium3,447.691847,0.016007,0.682099
P384_Kyber768,P384_Dilithium3,451.710206,0.020347,0.694588
P384_Kyber768,P384_Dilithium3,447.711570,0.038386,0.738126
P384_Kyber768,P384_Dilithium3,447.845691,0.020322,0.654078
P384_Kyber768,P384_Dilithium3,447.502883,0.015496,0.696328
P384_Kyber768,P384_Dilithium3,448.882211,0.031915,0.745644
P384_Kyber768,P384_Dilithium3,449.412155,0.015977,0.656027
P384_Kyber768,P384_Dilithium3,449.586362,0.016085,0.654408
P384_Kyber768,P384_Dilithium3,449.214146,0.020143,0.651686
P384_Kyber768,P384_Dilithium3,449.069156,0.020786,0.722548
P384_Kyber768,P384_Dilithium3,448.362889,0.034165,0.809641
P384_Kyber768,P384_Dilithium3,449.680910,0.012650,0.650640
P384_Kyber768,P384_Dilithium3,449.467809,0.014101,0.695558
P384_Kyber768,P384_Dilithium3,449.973197,0.029190,0.708983
P384_Kyber768,P384_Dilithium3,446.428924,0.014719,0.679323
P384_Kyber768,P384_Dilithium3,451.288990,0.013022,0.778744
P384_Kyber768,P384_Dilithium3,450.954545,0.015520,0.699097
P384_Kyber768,P384_Dilithium3,448.653629,0.033442,0.736880
P384_Kyber768,P384_Dilithium3,449.005685,0.014664,0.668579
P384_Kyber768,P384_Dilithium3,448.195910,0.021370,0.654628
P384_Kyber768,P384_Dilithium3,446.609808,0.017827,0.727532
P384_Kyber768,P384_Dilithium3,448.036453,0.014498,0.875400
P384_Kyber768,P384_Dilithium3,449.713560,0.019679,0.665197
P384_Kyber768,P384_Dilithium3,446.828640,0.025150,0.789685
P384_Kyber768,P384_Dilithium3,447.358497,0.013818,0.674007
P384_Kyber768,P384_Dilithium3,448.427317,0.024457,0.664493
P384_Kyber768,P384_Dilithium3,452.046053,0.015337,0.641274
P384_Kyber768,P384_Dilithium3,448.825226,0.042769,0.655242
P384_Kyber768,P384_Dilithium3,449.489272,0.022005,0.668380
P384_Kyber768,P384_Dilithium3,449.549135,0.032068,0.657649
P384_Kyber768,P384_Dilithium3,448.453630,0.018809,0.663932
P384_Kyber768,P384_Dilithium3,449.732431,0.013497,0.632185
P384_Kyber768,P384_Dilithium3,449.977657,0.026254,0.671251
P384_Kyber768,P384_Dilithium3,449.798751,0.013876,0.617276
P384_Kyber768,P384_Dilithium3,447.770432,0.029381,0.691084
P384_Kyber768,P384_Dilithium3,447.349960,0.020522,0.676630
P384_Kyber768,P384_Dilithium3,448.683879,0.015489,0.679894
P384_Kyber768,P384_Dilithium3,448.426883,0.014234,0.655001
P384_Kyber768,P384_Dilithium3,450.298692,0.022352,0.650765
P384_Kyber768,P384_Dilithium3,448.178110,0.017770,0.874757
P384_Kyber768,P384_Dilithium3,445.657541,0.015194,0.663639
P384_Kyber768,P384_Dilithium3,449.350181,0.016541,0.889918
P384_Kyber768,P384_Dilithium3,449.264038,0.020927,0.642298
P384_Kyber768,P384_Dilithium3,451.047832,0.014955,4.156612
P384_Kyber768,P384_Dilithium3,448.158416,0.014856,0.639571
P384_Kyber768,P384_Dilithium3,451.014648,0.014523,0.847422
P384_Kyber768,P384_Dilithium3,450.332363,0.012896,0.634952
P384_Kyber768,P384_Dilithium3,448.867579,0.027529,0.733263
P384_Kyber768,P384_Dilithium3,448.422669,0.023769,0.668599
P384_Kyber768,P384_Dilithium3,446.414553,0.015407,0.667150
P384_Kyber768,P384_Dilithium3,449.409242,0.029175,0.629619
P384_Kyber768,P384_Dilithium3,450.179418,0.018826,0.647617
P384_Kyber768,P384_Dilithium3,450.553055,0.024805,0.672326
P384_Kyber768,P384_Dilithium3,447.426221,0.023505,0.653367
P384_Kyber768,P384_Dilithium3,449.356122,0.016291,0.650424
P384_Kyber768,P384_Dilithium3,448.121289,0.017582,0.706835
P384_Kyber768,P384_Dilithium3,452.333418,0.014476,0.651740
P384_Kyber768,P384_Dilithium3,449.536518,0.018444,0.638527
P384_Kyber768,P384_Dilithium3,447.016520,0.016170,0.645606
P384_Kyber768,P384_Dilithium3,450.463709,0.015208,0.652201
P384_Kyber768,P384_Dilithium3,450.384480,0.011429,0.634244
P384_Kyber768,P384_Dilithium3,449.168165,0.013633,0.691167
P384_Kyber768,P384_Dilithium3,449.066912,0.017062,0.664265
P384_Kyber768,P384_Dilithium3,446.808986,0.018800,0.671459
P384_Kyber768,P384_Dilithium3,449.112422,0.017896,0.763938
P384_Kyber768,P384_Dilithium3,449.097892,0.015393,0.644102
P384_Kyber768,P384_Dilithium3,448.971694,0.030526,0.689520
P384_Kyber768,P384_Dilithium3,443.792829,0.017867,0.689119
P384_Kyber768,P384_Dilithium3,449.443814,0.023366,0.725698
P384_Kyber768,P384_Dilithium3,447.967943,0.019441,0.651162
P384_Kyber768,P384_Dilithium3,447.085932,0.016689,0.617705
P384_Kyber768,P384_Dilithium3,448.774284,0.035219,0.799520
P384_Kyber768,P384_Dilithium3,448.734891,0.047922,0.686988
P384_Kyber768,P384_Dilithium3,445.071880,0.017764,0.640063
P384_Kyber768,P384_Dilithium3,450.324992,0.016187,0.642234
P384_Kyber768,P384_Dilithium3,446.537516,0.024414,0.664588
P384_Kyber768,P384_Dilithium3,451.121910,0.059670,0.685881
P384_Kyber768,P384_Dilithium3,446.451351,0.015299,0.874556
P384_Kyber768,P384_Dilithium3,447.570937,0.017116,0.640364
P384_Kyber768,P384_Dilithium3,451.874768,0.015474,0.893124
P384_Kyber768,P384_Dilithium3,449.284603,0.018015,0.780662
P384_Kyber768,P384_Dilithium3,449.935726,0.018376,1.152835
P384_Kyber768,P384_Dilithium3,446.538275,0.021136,0.636611
P384_Kyber768,P384_Dilithium3,446.865463,0.011520,0.720480
P384_Kyber768,P384_Dilithium3,450.133114,0.023801,0.682698
P384_Kyber768,P384_Dilithium3,449.209510,0.018781,0.701743
P384_Kyber768,P384_Dilithium3,450.266860,0.014944,0.788893
P384_Kyber768,P384_Dilithium3,448.714017,0.016430,0.644405
P384_Kyber768,P384_Dilithium3,453.454350,0.026679,0.626288
P384_Kyber768,P384_Dilithium3,451.728320,0.022760,0.672699
P384_Kyber768,P384_Dilithium3,447.478947,0.044370,0.644473
P384_Kyber768,P384_Dilithium3,447.649533,0.018022,0.673195
P384_Kyber768,P384_Dilithium3,449.062260,0.019297,0.660375
P384_Kyber768,P384_Dilithium3,447.900309,0.020027,0.655545
P384_Kyber768,P384_Dilithium3,447.961658,0.024285,0.671054
P384_Kyber768,P384_Dilithium3,450.147328,0.016425,0.736661
P384_Kyber768,P384_Dilithium3,450.090217,0.024400,0.644202
P384_Kyber768,P384_Dilithium3,448.495953,0.016130,0.618493
P384_Kyber768,P384_Dilithium3,450.389450,0.013553,0.667286
P384_Kyber768,P384_Dilithium3,455.694408,0.011400,0.623457
P384_Kyber768,P384_Dilithium3,449.566022,0.024786,0.645347
P384_Kyber768,P384_Dilithium3,448.548372,0.020783,0.625249
P384_Kyber768,P384_Dilithium3,448.552128,0.027510,0.712628
P384_Kyber768,P384_Dilithium3,449.104188,0.020369,0.700646
P384_Kyber768,P384_Dilithium3,446.557271,0.038198,0.678991
P384_Kyber768,P384_Dilithium3,449.065072,0.022489,0.664874
P384_Kyber768,P384_Dilithium3,446.553475,0.016988,0.639716
P384_Kyber768,P384_Dilithium3,451.098972,0.020868,0.647761
P384_Kyber768,P384_Dilithium3,448.829261,0.018702,0.687057
P384_Kyber768,P384_Dilithium3,448.949500,0.035361,0.689445
P384_Kyber768,P384_Dilithium3,448.822483,0.023711,0.660041
P384_Kyber768,P384_Dilithium3,447.494718,0.021052,0.663729
P384_Kyber768,P384_Dilithium3,448.389581,0.015579,0.763894
P384_Kyber768,P384_Dilithium3,448.123446,0.033307,0.809224
P384_Kyber768,P384_Dilithium3,445.270032,0.022472,0.694521
P384_Kyber768,P384_Dilithium3,453.180801,0.016921,0.653414
P384_Kyber768,P384_Dilithium3,448.130790,0.024720,0.660915
P384_Kyber768,P384_Dilithium3,448.164053,0.035678,0.732551
P384_Kyber768,P384_Dilithium3,450.177149,0.014983,0.652339
P384_Kyber768,P384_Dilithium3,453.635859,0.028792,0.931525
P384_Kyber768,P384_Dilithium3,449.626568,0.025373,0.706292
P384_Kyber768,P384_Dilithium3,447.543132,0.017085,0.619319
P384_Kyber768,P384_Dilithium3,449.987324,0.014610,0.635339
P384_Kyber768,P384_Dilithium3,451.195504,0.013884,0.630155
P384_Kyber768,P384_Dilithium3,448.322558,0.022825,0.718366
P384_Kyber768,P384_Dilithium3,449.797162,0.031057,0.696652
P384_Kyber768,P384_Dilithium3,447.505600,0.018797,0.654484
P384_Kyber768,P384_Dilithium3,448.348151,0.014615,0.682835
P384_Kyber768,P384_Dilithium3,448.724541,0.022664,0.640068
P384_Kyber768,P384_Dilithium3,449.044587,0.026465,0.765956
P384_Kyber768,P384_Dilithium3,448.976198,0.023039,0.886579
P384_Kyber768,P384_Dilithium3,447.228199,0.016670,0.725319
P384_Kyber768,P384_Dilithium3,447.988123,0.021115,0.694524
P384_Kyber768,P384_Dilithium3,450.278063,0.018379,0.655532
P384_Kyber768,P384_Dilithium3,450.304615,0.033036,0.708079
P384_Kyber768,P384_Dilithium3,449.586138,0.016235,0.686470
P384_Kyber768,P384_Dilithium3,448.143115,0.017661,0.707045
P384_Kyber768,P384_Dilithium3,448.569391,0.014897,0.748226
P384_Kyber768,P384_Dilithium3,449.561614,0.018734,0.628961
P384_Kyber768,P384_Dilithium3,449.593719,0.023230,0.719143
P384_Kyber768,P384_Dilithium3,449.714509,0.027647,0.722413
P384_Kyber768,P384_Dilithium3,447.446470,0.022527,0.695528
P384_Kyber768,P384_Dilithium3,450.979249,0.017045,0.666778
